"coloring","info","is_mrna_tf","name","selected","shared name"
"mirna","mirna",,"mir-224-5p","false","mir-224-5p"
"dummy","dummy",,"","false","mir-224-5p/mir-212-3p"
"dummy","dummy",,"","false","mir-196b-5p/let-7b-5p"
"mirna","mirna",,"mir-615-3p","false","mir-615-3p"
"dummy","dummy",,"","false","mir-615-3p/mir-501-5p"
"dummy","dummy",,"","false","mir-424-5p/mir-431-5p"
"dummy","dummy",,"","false","mir-424-5p/mir-654-5p"
"dummy","dummy",,"","false","mir-503-5p/mir-18a-5p"
"dummy","dummy",,"","false","mir-19b-1-5p/mir-130b-3p"
"mirna","mirna",,"mir-556-3p","false","mir-556-3p"
"dummy","dummy",,"","false","mir-556-3p/mir-584-5p"
"dummy","dummy",,"","false","mir-130b-5p/mir-218-5p"
"dummy","dummy",,"","false","mir-218-5p/mir-421"
"dummy","dummy",,"","false","mir-218-5p/mir-424-5p"
"dummy","dummy",,"","false","mir-218-5p/mir-129-5p"
"dummy","dummy",,"","false","mir-130a-3p/mir-203a-3p"
"dummy","dummy",,"","false","mir-199b-5p/mir-20b-3p"
"dummy","dummy",,"","false","mir-141-3p/mir-3065-5p"
"dummy","dummy",,"","false","mir-3065-5p/mir-200a-3p"
"dummy","dummy",,"","false","mir-320c/mir-141-5p"
"dummy","dummy",,"","false","mir-320c/mir-200a-5p"
"dummy","dummy",,"","false","mir-425-5p/mir-32-3p"
"mirna","mirna",,"mir-32-3p","false","mir-32-3p"
"dummy","dummy",,"","false","mir-32-3p/mir-1262"
"dummy","dummy",,"","false","mir-615-3p/mir-618"
"dummy","dummy",,"","false","mir-627-5p/mir-769-3p"
"mirna","mirna",,"mir-548o-3p","false","mir-548o-3p"
"dummy","dummy",,"","false","mir-548o-3p/mir-20b-5p"
"dummy","dummy",,"","false","mir-362-3p/mir-18a-5p"
"dummy","dummy",,"","false","mir-18a-5p/mir-130b-5p"
"dummy","dummy",,"","false","mir-130a-5p/mir-18a-5p"
"dummy","dummy",,"","false","mir-192-5p/mir-877-3p"
"mirna","mirna",,"let-7b-3p","false","let-7b-3p"
"dummy","dummy",,"","false","let-7b-3p/mir-429"
"dummy","dummy",,"","false","mir-410-3p/mir-570-3p"
"mirna","mirna",,"mir-134-5p","false","mir-134-5p"
"dummy","dummy",,"","false","mir-134-5p/mir-758-3p"
"mirna","mirna",,"mir-1266-5p","false","mir-1266-5p"
"dummy","dummy",,"","false","mir-1266-5p/mir-326"
"dummy","dummy",,"","false","mir-185-3p/mir-33b-5p"
"mirna","mirna",,"mir-642a-5p","false","mir-642a-5p"
"dummy","dummy",,"","false","mir-642a-5p/mir-330-5p"
"mirna","mirna",,"mir-154-5p","false","mir-154-5p"
"dummy","dummy",,"","false","mir-154-5p/mir-410-3p"
"dummy","dummy",,"","false","mir-204-5p/mir-17-5p"
"dummy","dummy",,"","false","mir-17-5p/mir-320b"
"dummy","dummy",,"","false","mir-200b-3p/mir-708-5p"
"mirna","mirna",,"mir-200a-5p","false","mir-200a-5p"
"dummy","dummy",,"","false","mir-200a-5p/mir-708-5p"
"dummy","dummy",,"","false","mir-17-5p/mir-106a-5p"
"dummy","dummy",,"","false","mir-497-5p/mir-210-3p"
"mirna","mirna",,"mir-3200-3p","false","mir-3200-3p"
"dummy","dummy",,"","false","mir-3200-3p/mir-421"
"dummy","dummy",,"","false","mir-130b-3p/mir-130a-3p"
"dummy","dummy",,"","false","mir-766-3p/mir-130b-3p"
"mirna","mirna",,"mir-30b-3p","false","mir-30b-3p"
"dummy","dummy",,"","false","mir-30b-3p/mir-326"
"dummy","dummy",,"","false","mir-501-5p/mir-378a-3p"
"dummy","dummy",,"","false","mir-362-3p/mir-378a-3p"
"dummy","dummy",,"","false","mir-20a-5p/mir-106a-5p"
"dummy","dummy",,"","false","mir-18a-5p/mir-33a-5p"
"dummy","dummy",,"","false","mir-135b-5p/mir-744-5p"
"dummy","dummy",,"","false","mir-135b-5p/mir-141-3p"
"mirna","mirna",,"mir-193a-3p","false","mir-193a-3p"
"dummy","dummy",,"","false","mir-193a-3p/mir-491-3p"
"dummy","dummy",,"","false","mir-92b-3p/mir-203a-3p"
"dummy","dummy",,"","false","mir-362-3p/mir-34b-3p"
"dummy","dummy",,"","false","mir-362-3p/mir-20b-5p"
"dummy","dummy",,"","false","mir-149-5p/mir-205-5p"
"dummy","dummy",,"","false","mir-149-3p/mir-130b-3p"
"dummy","dummy",,"","false","mir-149-3p/mir-301b-3p"
"mirna","mirna",,"mir-330-5p","false","mir-330-5p"
"dummy","dummy",,"","false","mir-330-5p/mir-940"
"mirna","mirna",,"mir-135a-5p","false","mir-135a-5p"
"dummy","dummy",,"","false","mir-135a-5p/mir-205-5p"
"dummy","dummy",,"","false","mir-182-5p/mir-320d"
"dummy","dummy",,"","false","mir-20b-3p/mir-424-5p"
"mirna","mirna",,"mir-551a","false","mir-551a"
"dummy","dummy",,"","false","mir-551a/mir-18a-5p"
"dummy","dummy",,"","false","mir-551a/mir-218-5p"
"dummy","dummy",,"","false","mir-376b-3p/mir-376a-3p"
"dummy","dummy",,"","false","mir-379-3p/mir-411-3p"
"mirna","mirna",,"mir-34c-5p","false","mir-34c-5p"
"dummy","dummy",,"","false","mir-34c-5p/mir-18a-5p"
"mirna","mirna",,"mir-205-5p","false","mir-205-5p"
"dummy","dummy",,"","false","mir-205-5p/mir-31-5p"
"dummy","dummy",,"","false","mir-362-3p/mir-199b-3p"
"dummy","dummy",,"","false","mir-362-3p/mir-199a-3p"
"dummy","dummy",,"","false","mir-362-3p/mir-138-5p"
"dummy","dummy",,"","false","mir-424-5p/mir-382-5p"
"dummy","dummy",,"","false","mir-676-3p/mir-138-5p"
"dummy","dummy",,"","false","mir-34c-5p/mir-138-5p"
"dummy","dummy",,"","false","mir-676-3p/mir-548o-3p"
"mirna","mirna",,"mir-577","false","mir-577"
"dummy","dummy",,"","false","mir-577/mir-146b-3p"
"dummy","dummy",,"","false","mir-17-5p/mir-125b-1-3p"
"dummy","dummy",,"","false","mir-30b-3p/mir-224-5p"
"dummy","dummy",,"","false","mir-149-3p/mir-543"
"dummy","dummy",,"","false","mir-543/mir-362-3p"
"mirna","mirna",,"mir-654-5p","false","mir-654-5p"
"dummy","dummy",,"","false","mir-654-5p/mir-136-3p"
"dummy","dummy",,"","false","mir-654-5p/mir-541-3p"
"mirna","mirna",,"mir-656-3p","false","mir-656-3p"
"dummy","dummy",,"","false","mir-656-3p/mir-1-3p"
"mirna","mirna",,"mir-381-3p","false","mir-381-3p"
"dummy","dummy",,"","false","mir-381-3p/mir-1-3p"
"mirna","mirna",,"mir-379-5p","false","mir-379-5p"
"dummy","dummy",,"","false","mir-379-5p/mir-1-3p"
"dummy","dummy",,"","false","mir-92b-3p/mir-3613-3p"
"dummy","dummy",,"","false","mir-141-3p/mir-30a-5p"
"dummy","dummy",,"","false","mir-92b-3p/mir-629-3p"
"mirna","mirna",,"mir-223-5p","false","mir-223-5p"
"dummy","dummy",,"","false","mir-223-5p/mir-3613-3p"
"dummy","dummy",,"","false","mir-758-3p/mir-493-5p"
"dummy","dummy",,"","false","mir-381-3p/mir-377-5p"
"dummy","dummy",,"","false","mir-381-3p/mir-379-5p"
"dummy","dummy",,"","false","mir-195-5p/mir-3662"
"mirna","mirna",,"mir-3614-5p","false","mir-3614-5p"
"dummy","dummy",,"","false","mir-3614-5p/mir-330-5p"
"dummy","dummy",,"","false","mir-7-5p/mir-10a-3p"
"mirna","mirna",,"mir-3677-3p","false","mir-3677-3p"
"dummy","dummy",,"","false","mir-3677-3p/mir-3136-5p"
"dummy","dummy",,"","false","let-7b-5p/mir-3613-3p"
"mirna","mirna",,"mir-30a-3p","false","mir-30a-3p"
"dummy","dummy",,"","false","mir-30a-3p/mir-106a-5p"
"dummy","dummy",,"","false","mir-30a-5p/mir-106a-5p"
"dummy","dummy",,"","false","mir-20b-5p/mir-20a-5p"
"dummy","dummy",,"","false","mir-218-5p/mir-542-5p"
"mirna","mirna",,"mir-1271-5p","false","mir-1271-5p"
"dummy","dummy",,"","false","mir-1271-5p/mir-320d"
"dummy","dummy",,"","false","mir-501-5p/mir-199a-3p"
"dummy","dummy",,"","false","mir-320d/mir-767-5p"
"dummy","dummy",,"","false","mir-502-3p/mir-501-3p"
"dummy","dummy",,"","false","mir-106a-5p/let-7b-5p"
"dummy","dummy",,"","false","mir-18a-3p/mir-301b-3p"
"mirna","mirna",,"mir-548f-3p","false","mir-548f-3p"
"dummy","dummy",,"","false","mir-548f-3p/mir-301b-3p"
"dummy","dummy",,"","false","mir-18a-3p/mir-130a-3p"
"dummy","dummy",,"","false","mir-548f-3p/mir-299-5p"
"dummy","dummy",,"","false","mir-495-3p/mir-548f-3p"
"dummy","dummy",,"","false","mir-502-3p/mir-378a-5p"
"dummy","dummy",,"","false","mir-20a-5p/mir-200a-3p"
"dummy","dummy",,"","false","mir-411-5p/mir-377-5p"
"dummy","dummy",,"","false","mir-3613-3p/mir-330-5p"
"mirna","mirna",,"mir-34b-5p","false","mir-34b-5p"
"mirna","mirna",,"mir-582-3p","false","mir-582-3p"
"mirna","mirna",,"mir-95-3p","false","mir-95-3p"
"mirna","mirna",,"mir-34a-3p","false","mir-34a-3p"
"mirna","mirna",,"mir-708-5p","false","mir-708-5p"
"mirna","mirna",,"mir-339-5p","false","mir-339-5p"
"mirna","mirna",,"mir-3130-5p","false","mir-3130-5p"
"mirna","mirna",,"mir-29a-3p","false","mir-29a-3p"
"mirna","mirna",,"mir-491-3p","false","mir-491-3p"
"mirna","mirna",,"mir-326","false","mir-326"
"mirna","mirna",,"mir-514a-3p","false","mir-514a-3p"
"mirna","mirna",,"mir-377-5p","false","mir-377-5p"
"mirna","mirna",,"mir-935","false","mir-935"
"mirna","mirna",,"mir-625-3p","false","mir-625-3p"
"mirna","mirna",,"mir-548b-3p","false","mir-548b-3p"
"mirna","mirna",,"mir-1269a","false","mir-1269a"
"mirna","mirna",,"mir-138-5p","false","mir-138-5p"
"mirna","mirna",,"mir-1228-3p","false","mir-1228-3p"
"mirna","mirna",,"mir-541-3p","false","mir-541-3p"
"mirna","mirna",,"mir-155-5p","false","mir-155-5p"
"mirna","mirna",,"mir-432-5p","false","mir-432-5p"
"mirna","mirna",,"mir-9-5p","false","mir-9-5p"
"mirna","mirna",,"mir-194-3p","false","mir-194-3p"
"mirna","mirna",,"mir-10b-3p","false","mir-10b-3p"
"mirna","mirna",,"mir-129-2-3p","false","mir-129-2-3p"
"mirna","mirna",,"mir-299-3p","false","mir-299-3p"
"mirna","mirna",,"mir-141-5p","false","mir-141-5p"
"mirna","mirna",,"mir-500a-3p","false","mir-500a-3p"
"mirna","mirna",,"mir-377-3p","false","mir-377-3p"
"mirna","mirna",,"mir-23a-5p","false","mir-23a-5p"
"mirna","mirna",,"mir-450b-5p","false","mir-450b-5p"
"mirna","mirna",,"mir-214-5p","false","mir-214-5p"
"mirna","mirna",,"mir-511-5p","false","mir-511-5p"
"mirna","mirna",,"mir-21-3p","false","mir-21-3p"
"mirna","mirna",,"mir-483-5p","false","mir-483-5p"
"mirna","mirna",,"mir-142-5p","false","mir-142-5p"
"mirna","mirna",,"mir-212-3p","false","mir-212-3p"
"mirna","mirna",,"mir-431-5p","false","mir-431-5p"
"mirna","mirna",,"mir-203a-3p","false","mir-203a-3p"
"mirna","mirna",,"mir-1262","false","mir-1262"
"mirna","mirna",,"mir-618","false","mir-618"
"mirna","mirna",,"mir-570-3p","false","mir-570-3p"
"mirna","mirna",,"mir-33b-5p","false","mir-33b-5p"
"mirna","mirna",,"mir-125b-1-3p","false","mir-125b-1-3p"
"mirna","mirna",,"mir-136-3p","false","mir-136-3p"
"mirna","mirna",,"mir-629-3p","false","mir-629-3p"
"mirna","mirna",,"mir-10a-3p","false","mir-10a-3p"
"mirna","mirna",,"mir-3136-5p","false","mir-3136-5p"
"mirna","mirna",,"mir-542-5p","false","mir-542-5p"
"mirna","mirna",,"mir-767-5p","false","mir-767-5p"
"mirna","mirna",,"mir-299-5p","false","mir-299-5p"
"mrna","mrna","false","ACADSB","false","ACADSB"
"mrna","mrna","false","ACTC1","false","ACTC1"
"mrna","mrna","false","ADAR","false","ADAR"
"mrna","mrna","false","ADCY6","false","ADCY6"
"mrna","mrna","false","PARP1","false","PARP1"
"mrna","mrna","false","ANXA2","false","ANXA2"
"mrna","mrna","false","ANXA11","false","ANXA11"
"mrna","mrna","false","APLP2","false","APLP2"
"mrna","mrna","false","FASLG","false","FASLG"
"mrna","mrna","true","ZFHX3","false","ZFHX3"
"mrna","mrna","false","B2M","false","B2M"
"mrna","mrna","false","CCND1","false","CCND1"
"mrna","mrna","false","BMPR2","false","BMPR2"
"mrna","mrna","false","DST","false","DST"
"mrna","mrna","false","CA8","false","CA8"
"mrna","mrna","false","CASP2","false","CASP2"
"mrna","mrna","false","CCND2","false","CCND2"
"mrna","mrna","false","CD38","false","CD38"
"mrna","mrna","false","CDC6","false","CDC6"
"mrna","mrna","false","CDH2","false","CDH2"
"mrna","mrna","false","CDK6","false","CDK6"
"mrna","mrna","false","CDKN1B","false","CDKN1B"
"mrna","mrna","false","AP1S1","false","AP1S1"
"mrna","mrna","false","CPD","false","CPD"
"mrna","mrna","false","CPS1","false","CPS1"
"mrna","mrna","false","VCAN","false","VCAN"
"mrna","mrna","false","CD55","false","CD55"
"mrna","mrna","false","DMXL1","false","DMXL1"
"mrna","mrna","false","DECR1","false","DECR1"
"mrna","mrna","false","DHCR24","false","DHCR24"
"mrna","mrna","false","DIAPH1","false","DIAPH1"
"mrna","mrna","false","DYNC1LI2","false","DYNC1LI2"
"mrna","mrna","false","RCAN1","false","RCAN1"
"mrna","mrna","false","DSG2","false","DSG2"
"mrna","mrna","false","DSP","false","DSP"
"mrna","mrna","false","DUSP4","false","DUSP4"
"mrna","mrna","true","E2F1","false","E2F1"
"mrna","mrna","false","SLC29A1","false","SLC29A1"
"mrna","mrna","true","EPAS1","false","EPAS1"
"mrna","mrna","false","EZH1","false","EZH1"
"mrna","mrna","false","FAT1","false","FAT1"
"mrna","mrna","false","FGFR1","false","FGFR1"
"mrna","mrna","false","FHL2","false","FHL2"
"mrna","mrna","true","FOXO1","false","FOXO1"
"mrna","mrna","true","GATA6","false","GATA6"
"mrna","mrna","true","NR6A1","false","NR6A1"
"mrna","mrna","false","GNS","false","GNS"
"mrna","mrna","false","CXCL3","false","CXCL3"
"mrna","mrna","false","PDIA3","false","PDIA3"
"mrna","mrna","false","GSR","false","GSR"
"mrna","mrna","true","HIF1A","false","HIF1A"
"mrna","mrna","false","HLA-B","false","HLA-B"
"mrna","mrna","true","HOXA1","false","HOXA1"
"mrna","mrna","true","HOXA9","false","HOXA9"
"mrna","mrna","false","HSPA1B","false","HSPA1B"
"mrna","mrna","true","FOXN2","false","FOXN2"
"mrna","mrna","false","ID4","false","ID4"
"mrna","mrna","false","IFNAR2","false","IFNAR2"
"mrna","mrna","false","ITGA6","false","ITGA6"
"mrna","mrna","true","IRF1","false","IRF1"
"mrna","mrna","false","ITGA3","false","ITGA3"
"mrna","mrna","false","ITGB8","false","ITGB8"
"mrna","mrna","false","KCNC4","false","KCNC4"
"mrna","mrna","false","KIF5C","false","KIF5C"
"mrna","mrna","false","KLRD1","false","KLRD1"
"mrna","mrna","false","KIF11","false","KIF11"
"mrna","mrna","false","LDLR","false","LDLR"
"mrna","mrna","true","SMAD3","false","SMAD3"
"mrna","mrna","false","SMAD7","false","SMAD7"
"mrna","mrna","true","MEF2D","false","MEF2D"
"mrna","mrna","false","MICB","false","MICB"
"mrna","mrna","false","MID1","false","MID1"
"mrna","mrna","false","AFF1","false","AFF1"
"mrna","mrna","false","MTHFR","false","MTHFR"
"mrna","mrna","true","MYBL1","false","MYBL1"
"mrna","mrna","true","NFIC","false","NFIC"
"mrna","mrna","false","NOTCH2","false","NOTCH2"
"mrna","mrna","true","NPAS2","false","NPAS2"
"mrna","mrna","false","NPTX1","false","NPTX1"
"mrna","mrna","false","NUCB1","false","NUCB1"
"mrna","mrna","false","OAS2","false","OAS2"
"mrna","mrna","false","OCRL","false","OCRL"
"mrna","mrna","false","PDPK1","false","PDPK1"
"mrna","mrna","false","PIGR","false","PIGR"
"mrna","mrna","true","PLAG1","false","PLAG1"
"mrna","mrna","true","POU2F2","false","POU2F2"
"mrna","mrna","true","PPARG","false","PPARG"
"mrna","mrna","false","PRKAA2","false","PRKAA2"
"mrna","mrna","false","PRKAB2","false","PRKAB2"
"mrna","mrna","false","PRKAR1A","false","PRKAR1A"
"mrna","mrna","false","PTGFRN","false","PTGFRN"
"mrna","mrna","false","PTPN1","false","PTPN1"
"mrna","mrna","false","PTPN14","false","PTPN14"
"mrna","mrna","false","PTPRJ","false","PTPRJ"
"mrna","mrna","false","PTPRK","false","PTPRK"
"mrna","mrna","false","RAB3B","false","RAB3B"
"mrna","mrna","false","RET","false","RET"
"mrna","mrna","false","RPS6KA2","false","RPS6KA2"
"mrna","mrna","false","CCL5","false","CCL5"
"mrna","mrna","false","CXCL12","false","CXCL12"
"mrna","mrna","false","SHMT1","false","SHMT1"
"mrna","mrna","true","SIM2","false","SIM2"
"mrna","mrna","true","SKIL","false","SKIL"
"mrna","mrna","false","SLC1A1","false","SLC1A1"
"mrna","mrna","false","SLC5A3","false","SLC5A3"
"mrna","mrna","false","SLC6A6","false","SLC6A6"
"mrna","mrna","false","SMARCD1","false","SMARCD1"
"mrna","mrna","false","SMARCD2","false","SMARCD2"
"mrna","mrna","false","SNRNP70","false","SNRNP70"
"mrna","mrna","false","SOD2","false","SOD2"
"mrna","mrna","true","SREBF1","false","SREBF1"
"mrna","mrna","false","SSTR2","false","SSTR2"
"mrna","mrna","false","SS18","false","SS18"
"mrna","mrna","true","STAT2","false","STAT2"
"mrna","mrna","false","TACC1","false","TACC1"
"mrna","mrna","true","TFAP2A","false","TFAP2A"
"mrna","mrna","false","TGFBR2","false","TGFBR2"
"mrna","mrna","false","TMPRSS2","false","TMPRSS2"
"mrna","mrna","false","TRIO","false","TRIO"
"mrna","mrna","true","TRPS1","false","TRPS1"
"mrna","mrna","false","VLDLR","false","VLDLR"
"mrna","mrna","true","ZNF121","false","ZNF121"
"mrna","mrna","false","ZNF185","false","ZNF185"
"mrna","mrna","true","ZNF217","false","ZNF217"
"mrna","mrna","false","SLC30A1","false","SLC30A1"
"mrna","mrna","false","BTG2","false","BTG2"
"mrna","mrna","false","FZD5","false","FZD5"
"mrna","mrna","false","FZD3","false","FZD3"
"mrna","mrna","false","BRD3","false","BRD3"
"mrna","mrna","false","PABPN1","false","PABPN1"
"mrna","mrna","false","USP9X","false","USP9X"
"mrna","mrna","false","BAP1","false","BAP1"
"mrna","mrna","false","H3C10","false","H3C10"
"mrna","mrna","false","ULK1","false","ULK1"
"mrna","mrna","true","KLF11","false","KLF11"
"mrna","mrna","false","CBX4","false","CBX4"
"mrna","mrna","false","PLPP1","false","PLPP1"
"mrna","mrna","false","PEA15","false","PEA15"
"mrna","mrna","false","GALNT4","false","GALNT4"
"mrna","mrna","false","GBF1","false","GBF1"
"mrna","mrna","false","ADAM9","false","ADAM9"
"mrna","mrna","false","KSR1","false","KSR1"
"mrna","mrna","false","SQSTM1","false","SQSTM1"
"mrna","mrna","false","SGPL1","false","SGPL1"
"mrna","mrna","true","MBD2","false","MBD2"
"mrna","mrna","false","ATP6V0E1","false","ATP6V0E1"
"mrna","mrna","false","SPAG9","false","SPAG9"
"mrna","mrna","false","GPRC5A","false","GPRC5A"
"mrna","mrna","false","MAP7","false","MAP7"
"mrna","mrna","false","PDLIM1","false","PDLIM1"
"mrna","mrna","false","SYNGR2","false","SYNGR2"
"mrna","mrna","false","XPR1","false","XPR1"
"mrna","mrna","false","RAB3D","false","RAB3D"
"mrna","mrna","false","AKAP12","false","AKAP12"
"mrna","mrna","false","LAPTM4A","false","LAPTM4A"
"mrna","mrna","false","CLSTN3","false","CLSTN3"
"mrna","mrna","false","HS3ST1","false","HS3ST1"
"mrna","mrna","false","NUP153","false","NUP153"
"mrna","mrna","true","DMTF1","false","DMTF1"
"mrna","mrna","false","GJC1","false","GJC1"
"mrna","mrna","false","TSPAN1","false","TSPAN1"
"mrna","mrna","false","HIPK3","false","HIPK3"
"mrna","mrna","false","FEM1B","false","FEM1B"
"mrna","mrna","false","ARL4C","false","ARL4C"
"mrna","mrna","false","TNK2","false","TNK2"
"mrna","mrna","false","GDF11","false","GDF11"
"mrna","mrna","false","CALCOCO2","false","CALCOCO2"
"mrna","mrna","false","BTN3A3","false","BTN3A3"
"mrna","mrna","true","ZBTB18","false","ZBTB18"
"mrna","mrna","false","SEC23A","false","SEC23A"
"mrna","mrna","false","SEMA4B","false","SEMA4B"
"mrna","mrna","false","TGOLN2","false","TGOLN2"
"mrna","mrna","true","ARID3B","false","ARID3B"
"mrna","mrna","false","TRAF3IP2","false","TRAF3IP2"
"mrna","mrna","false","NCKAP1","false","NCKAP1"
"mrna","mrna","false","WDR3","false","WDR3"
"mrna","mrna","false","PNRC1","false","PNRC1"
"mrna","mrna","true","KLF12","false","KLF12"
"mrna","mrna","false","PARK7","false","PARK7"
"mrna","mrna","true","IKZF2","false","IKZF2"
"mrna","mrna","false","MON1B","false","MON1B"
"mrna","mrna","false","WDR37","false","WDR37"
"mrna","mrna","false","BTBD3","false","BTBD3"
"mrna","mrna","false","DIP2C","false","DIP2C"
"mrna","mrna","false","PHLPP2","false","PHLPP2"
"mrna","mrna","false","PEG10","false","PEG10"
"mrna","mrna","false","KIF1B","false","KIF1B"
"mrna","mrna","false","TNRC6B","false","TNRC6B"
"mrna","mrna","false","TBC1D9","false","TBC1D9"
"mrna","mrna","false","GGA3","false","GGA3"
"mrna","mrna","false","EFR3A","false","EFR3A"
"mrna","mrna","false","NUP210","false","NUP210"
"mrna","mrna","false","SEL1L3","false","SEL1L3"
"mrna","mrna","false","PDS5A","false","PDS5A"
"mrna","mrna","false","TRIM2","false","TRIM2"
"mrna","mrna","true","ZNF281","false","ZNF281"
"mrna","mrna","false","RBFOX2","false","RBFOX2"
"mrna","mrna","false","CD2AP","false","CD2AP"
"mrna","mrna","false","CEMIP2","false","CEMIP2"
"mrna","mrna","false","SGK3","false","SGK3"
"mrna","mrna","false","HYPK","false","HYPK"
"mrna","mrna","false","TNFAIP8","false","TNFAIP8"
"mrna","mrna","false","WWTR1","false","WWTR1"
"mrna","mrna","false","SPATS2L","false","SPATS2L"
"mrna","mrna","false","SACS","false","SACS"
"mrna","mrna","false","PABPC1","false","PABPC1"
"mrna","mrna","false","AFF4","false","AFF4"
"mrna","mrna","false","RAB30","false","RAB30"
"mrna","mrna","false","FLVCR1","false","FLVCR1"
"mrna","mrna","false","CD274","false","CD274"
"mrna","mrna","false","ABT1","false","ABT1"
"mrna","mrna","false","ABHD5","false","ABHD5"
"mrna","mrna","false","RDH11","false","RDH11"
"mrna","mrna","false","DCDC2","false","DCDC2"
"mrna","mrna","false","ADAM22","false","ADAM22"
"mrna","mrna","false","C21orf58","false","C21orf58"
"mrna","mrna","false","OTUD4","false","OTUD4"
"mrna","mrna","false","QPCTL","false","QPCTL"
"mrna","mrna","false","NSD3","false","NSD3"
"mrna","mrna","false","CCDC186","false","CCDC186"
"mrna","mrna","false","MSL2","false","MSL2"
"mrna","mrna","false","UBE2W","false","UBE2W"
"mrna","mrna","false","LAPTM4B","false","LAPTM4B"
"mrna","mrna","false","FEM1A","false","FEM1A"
"mrna","mrna","false","KIF21A","false","KIF21A"
"mrna","mrna","false","SYBU","false","SYBU"
"mrna","mrna","false","MBNL3","false","MBNL3"
"mrna","mrna","false","ANKH","false","ANKH"
"mrna","mrna","false","CLDND1","false","CLDND1"
"mrna","mrna","false","FEM1C","false","FEM1C"
"mrna","mrna","true","BBX","false","BBX"
"mrna","mrna","false","CDC42SE2","false","CDC42SE2"
"mrna","mrna","false","ZNFX1","false","ZNFX1"
"mrna","mrna","false","NDRG3","false","NDRG3"
"mrna","mrna","true","ZNF490","false","ZNF490"
"mrna","mrna","false","HEG1","false","HEG1"
"mrna","mrna","false","SERINC1","false","SERINC1"
"mrna","mrna","false","NUFIP2","false","NUFIP2"
"mrna","mrna","false","TAOK1","false","TAOK1"
"mrna","mrna","false","RNF213","false","RNF213"
"mrna","mrna","false","ENPP5","false","ENPP5"
"mrna","mrna","false","NTN4","false","NTN4"
"mrna","mrna","false","EXOC4","false","EXOC4"
"mrna","mrna","false","KIF13A","false","KIF13A"
"mrna","mrna","false","TENT4B","false","TENT4B"
"mrna","mrna","true","SOX17","false","SOX17"
"mrna","mrna","false","GIGYF1","false","GIGYF1"
"mrna","mrna","false","FNDC3B","false","FNDC3B"
"mrna","mrna","false","NABP1","false","NABP1"
"mrna","mrna","false","RAPH1","false","RAPH1"
"mrna","mrna","false","WNK1","false","WNK1"
"mrna","mrna","false","MPPE1","false","MPPE1"
"mrna","mrna","false","ZBTB10","false","ZBTB10"
"mrna","mrna","false","AHNAK","false","AHNAK"
"mrna","mrna","false","PRRG4","false","PRRG4"
"mrna","mrna","false","FYCO1","false","FYCO1"
"mrna","mrna","false","ULBP3","false","ULBP3"
"mrna","mrna","false","RHBDF2","false","RHBDF2"
"mrna","mrna","false","BBS10","false","BBS10"
"mrna","mrna","false","LPCAT1","false","LPCAT1"
"mrna","mrna","false","CYBRD1","false","CYBRD1"
"mrna","mrna","false","PHC3","false","PHC3"
"mrna","mrna","false","RAB11FIP1","false","RAB11FIP1"
"mrna","mrna","false","KLHL15","false","KLHL15"
"mrna","mrna","false","CPEB4","false","CPEB4"
"mrna","mrna","false","VANGL1","false","VANGL1"
"mrna","mrna","false","GUCD1","false","GUCD1"
"mrna","mrna","false","SESN2","false","SESN2"
"mrna","mrna","false","CTTNBP2","false","CTTNBP2"
"mrna","mrna","false","OBSCN","false","OBSCN"
"mrna","mrna","true","ARID5B","false","ARID5B"
"mrna","mrna","false","SETD3","false","SETD3"
"mrna","mrna","false","RTL6","false","RTL6"
"mrna","mrna","false","TMEM101","false","TMEM101"
"mrna","mrna","false","MAP3K21","false","MAP3K21"
"mrna","mrna","true","ZNF439","false","ZNF439"
"mrna","mrna","false","CCDC74B","false","CCDC74B"
"mrna","mrna","false","MYADM","false","MYADM"
"mrna","mrna","false","MIDEAS","false","MIDEAS"
"mrna","mrna","false","NEK9","false","NEK9"
"mrna","mrna","false","MRRF","false","MRRF"
"mrna","mrna","true","FOXQ1","false","FOXQ1"
"mrna","mrna","false","NACC1","false","NACC1"
"mrna","mrna","false","SCAMP4","false","SCAMP4"
"mrna","mrna","false","MAL2","false","MAL2"
"mrna","mrna","false","LENG8","false","LENG8"
"mrna","mrna","false","OSBPL8","false","OSBPL8"
"mrna","mrna","false","LRRC58","false","LRRC58"
"mrna","mrna","false","COX20","false","COX20"
"mrna","mrna","false","ARAP2","false","ARAP2"
"mrna","mrna","true","ZNF573","false","ZNF573"
"mrna","mrna","false","IRGQ","false","IRGQ"
"mrna","mrna","false","NCOA7","false","NCOA7"
"mrna","mrna","false","S100A16","false","S100A16"
"mrna","mrna","false","BRI3BP","false","BRI3BP"
"mrna","mrna","false","SESN3","false","SESN3"
"mrna","mrna","false","PHF13","false","PHF13"
"mrna","mrna","false","SIK1","false","SIK1"
"mrna","mrna","false","ESCO2","false","ESCO2"
"mrna","mrna","false","SLFN5","false","SLFN5"
"mrna","mrna","false","IFNLR1","false","IFNLR1"
"mrna","mrna","false","TOGARAM2","false","TOGARAM2"
"mrna","mrna","false","CCDC71L","false","CCDC71L"
"mrna","mrna","false","TMEM64","false","TMEM64"
"mrna","mrna","true","ZNF431","false","ZNF431"
"mrna","mrna","false","ANO6","false","ANO6"
"mrna","mrna","false","TET3","false","TET3"
"mrna","mrna","false","APLF","false","APLF"
