"coloring","info","is_mrna_tf","name","selected","shared name"
"mrna","mrna","false","SMOC1","false","SMOC1"
"mrna","mrna","false","NFKBIZ","false","NFKBIZ"
"mrna","mrna","false","ZMAT3","false","ZMAT3"
"mrna","mrna","false","FNDC3B","false","FNDC3B"
"mrna","mrna","false","PHACTR4","false","PHACTR4"
"mrna","mrna","false","RASL11B","false","RASL11B"
"mrna","mrna","true","HMBOX1","false","HMBOX1"
"mrna","mrna","false","JADE1","false","JADE1"
"mrna","mrna","false","GREB1L","false","GREB1L"
"mrna","mrna","false","SEMA6D","false","SEMA6D"
"mrna","mrna","true","CSRNP3","false","CSRNP3"
"mrna","mrna","false","TTYH3","false","TTYH3"
"mrna","mrna","false","SLC38A1","false","SLC38A1"
"mrna","mrna","false","SLCO5A1","false","SLCO5A1"
"mrna","mrna","false","TMTC1","false","TMTC1"
"mrna","mrna","false","ANTXR1","false","ANTXR1"
"mrna","mrna","true","LCOR","false","LCOR"
"mrna","mrna","false","PARD6B","false","PARD6B"
"mrna","mrna","false","COL27A1","false","COL27A1"
"mrna","mrna","false","ZC3H12C","false","ZC3H12C"
"mrna","mrna","false","ANKRD44","false","ANKRD44"
"mrna","mrna","false","ARRDC4","false","ARRDC4"
"mrna","mrna","false","ARAP2","false","ARAP2"
"mrna","mrna","false","CCSAP","false","CCSAP"
"mrna","mrna","false","ICA1L","false","ICA1L"
"mrna","mrna","false","STK35","false","STK35"
"mrna","mrna","true","E2F7","false","E2F7"
"mrna","mrna","false","CREBRF","false","CREBRF"
"mrna","mrna","false","CEP120","false","CEP120"
"mrna","mrna","false","IFNLR1","false","IFNLR1"
"mrna","mrna","true","ZNF431","false","ZNF431"
"mrna","mrna","false","SCAMP5","false","SCAMP5"
"mrna","mrna","false","HIPK1","false","HIPK1"
"mrna","mrna","false","SPATA13","false","SPATA13"
"mrna","mrna","false","YTHDF3","false","YTHDF3"
"mrna","mrna","false","FAM126B","false","FAM126B"
"mrna","mrna","false","FAM71F2","false","FAM71F2"
"mrna","mrna","false","FAM160A1","false","FAM160A1"
