source;target
mir-197-3p/mir-181a-5p;SUCO
mir-374a-3p/mir-30a-5p;SIX4
mir-335-3p/mir-181b-5p;SLC38A2
mir-320b/mir-181b-5p;SLC38A2
mir-194-3p/mir-495-3p;SLC38A2
mir-30a-3p/mir-328-3p;SLC38A2
mir-335-3p/mir-142-5p;ANLN
mir-149-5p/mir-3680-3p;RBM47
mir-34c-5p/mir-181b-5p;INO80D
mir-486-5p/mir-149-5p;TASOR2
mir-378a-5p/mir-181c-5p;BPNT2
mir-144-5p/mir-30e-5p;SOBP
mir-144-5p/mir-20a-5p;SOBP
mir-301a-3p/mir-550a-3p;VPS13D
mir-20a-5p/mir-550a-3p;VPS13D
mir-383-5p/mir-548v;G2E3
mir-767-5p/mir-130a-5p;RUFY2
mir-197-3p/mir-181a-5p;N4BP2
mir-548b-3p/mir-195-5p;CENPN
mir-30a-3p/mir-222-3p;HEG1
mir-3150b-3p/mir-2355-5p;CASKIN1
mir-450b-5p/let-7b-5p;PDP2
mir-125b-2-3p/mir-374b-3p;TAOK1
mir-96-5p/mir-15a-5p;CTDSP1
mir-497-5p/mir-582-5p;PLEKHA1
mir-10a-5p/mir-199a-3p;SMOC1
mir-20b-5p/mir-1304-5p;NFKBIZ
mir-195-5p/mir-15a-5p;ZMAT3
mir-211-5p/let-7b-5p;FNDC3B
mir-335-3p/mir-129-5p;FNDC3B
mir-3065-3p/mir-149-5p;PHACTR4
mir-20a-5p/mir-106a-5p;RASL11B
mir-548v/mir-222-3p;HMBOX1
mir-548v/mir-221-3p;HMBOX1
mir-199a-3p/mir-92b-3p;JADE1
mir-101-3p/mir-362-3p;GREB1L
mir-221-3p/mir-222-3p;SEMA6D
mir-145-5p/mir-362-3p;CSRNP3
mir-133a-3p/mir-222-5p;TTYH3
mir-340-5p/mir-629-3p;SLC38A1
mir-195-5p/mir-629-3p;SLC38A1
mir-378b/mir-125b-2-3p;SLC38A1
mir-30a-5p/mir-548b-3p;SLCO5A1
mir-335-3p/mir-125b-2-3p;TMTC1
mir-155-5p/mir-642a-5p;ANTXR1
mir-582-5p/let-7b-5p;LCOR
mir-582-5p/mir-92b-3p;PARD6B
mir-1229-3p/mir-3200-3p;COL27A1
mir-550a-3p/mir-889-3p;ZC3H12C
mir-335-3p/mir-383-5p;ANKRD44
mir-195-5p/mir-145-3p;ARRDC4
mir-629-3p/mir-338-5p;ARAP2
mir-203a-3p/mir-221-3p;CCSAP
mir-378a-5p/mir-20b-5p;ICA1L
mir-143-5p/mir-142-5p;STK35
mir-10a-5p/mir-30a-5p;E2F7
mir-320c/mir-33b-5p;CREBRF
mir-199a-5p/let-7b-5p;CEP120
let-7b-5p/mir-379-5p;IFNLR1
mir-3614-5p/mir-495-3p;ZNF431
mir-195-5p/mir-15a-5p;SCAMP5
mir-491-5p/mir-320b;HIPK1
mir-30a-5p/mir-20a-3p;SPATA13
mir-3150b-3p/mir-20b-5p;YTHDF3
mir-320c/mir-33b-5p;FAM126B
mir-3130-5p/mir-760;FAM71F2
mir-424-5p/mir-146b-5p;FAM160A1
