entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
4609,MYC,hsa-let-7c-5p,hsa-mir-19a-3p,0.0035,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10461064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11148566'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12029619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12378623'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12603528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1335794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14687479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14991929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15459488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15565109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15668888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16257012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16616001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17587243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17698969'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18161050'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18937283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19035462'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19637194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19963110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20380719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21262914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21499307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2154325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21573126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22076107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22129741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22262416'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22460906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22653869'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22847158'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22912812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23583198'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23874541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24002871'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24038073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24104553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2415125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25108398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25128497'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2548493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25768320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25915584'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27006471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27194100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27197165'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27213815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27246112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27409345'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2843452'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28481866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28607447'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28697339'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28964793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464015'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29507693'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29690860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29698666'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29795111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30007230'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30015413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30382079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3040653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30458889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30760754'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30770740'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30788663'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30833661'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31128068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31293639'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31691159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31739577'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7511953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8198385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9029167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9275322'>PubMedLink</a>",mirtarbase tarbase,mirtarbase,0.001171374,-0.674835345,0.852501749,0.032127244,0.08852568,-0.1112152,0.05454816878980892,FALSE
4609,MYC,hsa-let-7c-5p,hsa-mir-203a-3p,0.0045,TRUE,NA,NA,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10461064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11148566'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12029619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12378623'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12603528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1335794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14687479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14991929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15459488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15565109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15668888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16257012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16616001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17587243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17698969'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18161050'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18937283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19035462'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19637194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19963110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20380719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21262914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21499307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2154325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21573126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22076107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22129741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22262416'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22460906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22653869'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22847158'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22912812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23583198'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23874541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24002871'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24038073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24104553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2415125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25108398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25128497'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2548493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25768320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25915584'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27006471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27194100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27197165'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27213815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27246112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27409345'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2843452'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28481866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28607447'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28697339'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28964793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464015'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29507693'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29690860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29698666'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29795111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30007230'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30015413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30382079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3040653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30458889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30760754'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30770740'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30788663'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30833661'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31128068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31293639'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31691159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31739577'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7511953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8198385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9029167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9275322'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.001171374,-0.674835345,0.900300217,0.036087311,0.08852568,-0.1112152,0.06323582196697775,FALSE
4609,MYC,hsa-mir-20a-5p,hsa-mir-195-5p,0.009,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/25955388'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a>,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10461064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11148566'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12029619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12378623'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12603528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1335794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14687479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14991929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15459488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15565109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15668888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16257012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16616001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17587243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17698969'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18161050'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18937283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19035462'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19637194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19963110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20380719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21262914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21499307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2154325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21573126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22076107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22129741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22262416'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22460906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22653869'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22847158'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22912812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23583198'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23874541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24002871'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24038073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24104553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2415125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25108398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25128497'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2548493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25768320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25915584'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27006471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27194100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27197165'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27213815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27246112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27409345'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2843452'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28481866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28607447'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28697339'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28964793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464015'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29507693'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29690860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29698666'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29795111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30007230'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30015413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30382079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3040653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30458889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30760754'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30770740'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30788663'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30833661'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31128068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31293639'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31691159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31739577'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7511953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8198385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9029167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9275322'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.131934661,0.265019514,0.028195513,-0.474952752,0.08852568,-0.1112152,0.09185349322210636,FALSE
5066,PAM,hsa-mir-664a-3p,hsa-mir-17-5p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25937533'>PubMedLink</a>,tarbase,tarbase,2.16e-4,0.601461043,0.004778207,0.503502931,0.98406915,-0.0014235,0,TRUE
5295,PIK3R1,hsa-mir-17-5p,hsa-mir-106a-5p,0.004,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17486587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25475121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25962360'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30497511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30561038'>PubMedLink</a>",tarbase,tarbase,0.004778207,0.503502931,0.208565523,0.176798534,0.32612693,-0.0658433,0.05913897280966768,FALSE
5621,PRNP,hsa-mir-130b-3p,hsa-mir-215-5p,0.0035,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29437631'>PubMedLink</a>,mirtarbase tarbase,mirtarbase tarbase,9.09e-8,1.207825819,0.060313413,0.61122206,0.13127134,-0.0987297,0.05454816878980892,FALSE
5754,PTK7,hsa-mir-30c-1-3p,hsa-mir-30c-2-3p,0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25796105'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31730575'>PubMedLink</a>",tarbase,tarbase,4.57e-4,-0.678108846,0.012599225,-0.506629362,0.26030546,0.08654228,0.03240894039735099,TRUE
5934,RBL2,hsa-mir-92b-3p,hsa-mir-582-5p,0.001,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26002580'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/15059924'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15161709'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19410446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19533683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28639733'>PubMedLink</a>",mirtarbase,tarbase,3.03e-4,0.753072179,0.888703227,-0.033857894,0.31244111,-0.0685339,0.02506402048655569,TRUE
6319,SCD,hsa-mir-424-3p,hsa-mir-196a-5p,0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21147110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23376425'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25528629'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28085066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28143772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28647567'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29552293'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30065049'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31235426'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370822'>PubMedLink</a>",mirtarbase,tarbase,1.17e-10,-1.101733206,1.62e-9,3.689022332,0.98431757,-0.0011795,0.05454816878980892,FALSE
6542,SLC7A2,hsa-mir-330-3p,hsa-mir-181c-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/31289502'>PubMedLink</a>,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/17549407'>PubMedLink</a>,tarbase,tarbase,0.01085318,0.481136174,0.046954727,0.3794518,0.02236955,-0.1460594,0.01501150306748466,TRUE
6542,SLC7A2,hsa-mir-616-5p,hsa-mir-30c-2-3p,0.008,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/17549407'>PubMedLink</a>,tarbase,mirtarbase tarbase,0.818619393,0.04552523,0.012599225,-0.506629362,0.02236955,-0.1460594,0.08604395604395604,FALSE
6648,SOD2,hsa-mir-1287-5p,hsa-mir-7-5p,0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16767786'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18760346'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19731237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19731237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19929244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20673159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21240526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21472284'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22656864'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25894370'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27221200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31041878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31423616'>PubMedLink</a>",mirtarbase,mirtarbase,0.088292004,0.430109983,5.84e-5,1.191142718,0.43315019,-0.0496526,0.08916800643086817,FALSE
6648,SOD2,hsa-mir-200b-5p,hsa-mir-144-5p,5e-4,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16767786'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18760346'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19731237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19731237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19929244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20673159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21240526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21472284'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22656864'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25894370'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27221200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31041878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31423616'>PubMedLink</a>",mirtarbase,mirtarbase,0.467808273,0.254764159,9.46e-5,-0.92737816,0.43315019,-0.0496526,0.01501150306748466,TRUE
