entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
<a href='https://pubmed.ncbi.nlm.nih.gov/20073607'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20073607'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20082263'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20086114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20087229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20093389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20093389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20093391'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20097731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20103621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20108990'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20117855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20118985'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20124471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20126411'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20127001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20129249'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20129249'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20130436'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20130439'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20139701'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20145159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20146086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20146086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20150826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20154724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20155399'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20155428'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20155428'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20159991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20167388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2018357'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20184776'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20186026'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20195171'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20207772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20208477'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20216471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20236686'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20237869'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20237940'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20307200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20307913'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20336783'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20338946'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20347505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20351699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20357620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20357621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20363215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20381121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20381121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20381121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20388064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20395213'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20400478'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20401612'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20406974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20409020'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20421816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20422446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20423982'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20430469'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20439190'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20439191'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20439191'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20444542'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20459769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20459863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20459863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20472851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20479403'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20479403'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20480735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20480735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20486827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20489150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20489156'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20493771'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20495920'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20495920'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20512074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20512074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20512074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20512075'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20519133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20519133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20519133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20521350'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20522446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20522446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20529262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20530710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20548248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20548248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20548248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20549828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20551945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20552223'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20559151'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20560975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20560975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20570926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20573926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20574956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20586711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20587532'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20592359'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20595147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20595147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20615575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20615575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20619923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20624322'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20624322'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20627894'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20628392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20630828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20631634'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20631637'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20635059'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20637128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20647329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20653783'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20659620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20660959'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20661086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20661086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20678850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20678850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20682976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20697298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20705357'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20705455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20713723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20716641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20718710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20732474'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20736807'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20803030'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20803614'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20805561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20808254'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20818338'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20822827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20826716'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20828860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20832137'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20832137'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837450'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20837451'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20840671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20840671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20843314'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20855443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20855837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20855974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20870923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20871262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20871269'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20871269'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20878103'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20881644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20881644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20881644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20886633'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20887192'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20887192'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20921461'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20921467'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20933246'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20934974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20934974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20934974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20939760'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20940188'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20942962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20942962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20942962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20946980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20946980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20959404'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20959484'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20959484'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20961443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20966921'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20966921'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20967766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20973798'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20974517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20975373'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20975380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20975603'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20978205'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20980824'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21030453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21030498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21040950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21040950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21040950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21040950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045690'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21052000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21053345'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21057220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21057220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21059816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21062926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21062927'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21062933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21070477'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21102258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21102258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21107284'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21107285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21107285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21107285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21107288'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21111508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21119248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21129809'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21130517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21132006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21135146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21135146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21138169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21144613'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21150674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21152424'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21155184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21157443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21159653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21160078'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21165163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21165163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21165163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21167064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21168933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21175241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21178714'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21178714'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21178714'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21178715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21178715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21181318'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21187458'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21187500'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21187519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21187519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21190720'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21196162'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21196258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21208802'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21215239'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21216486'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21216488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21216488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21216930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21220474'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21227963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21233402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21233671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21233671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21247966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21255411'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21257719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21257719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21258250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21258258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21262974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21266922'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21266922'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21271222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21272159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21272159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21272954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21273181'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21273581'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21277645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21292812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21304034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21306997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21311943'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21311943'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21315472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21315473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21315473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21317742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21317742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21318227'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21318227'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21318227'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21323109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21323109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21325444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21336183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21339258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21349912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21353324'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21357891'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21385353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21387273'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21400669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21400669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21400670'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21400670'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21409490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21411446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21411993'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21414214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21423157'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21428885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21428885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21430269'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21430404'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21430781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21430781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21435938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21436589'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21436633'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21436633'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21440325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21440951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21444121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21444946'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21463141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21478906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21478906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21482987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21482987'>PubMedLink</a>
