"coloring","info","is_mrna_tf","name","selected","shared.name","miRfamily","mirnaCluster"
"dummy","dummy","","","false","mir-1-3p/mir-96-5p",NA,NA
"dummy","dummy","","","false","mir-206/mir-96-5p",NA,NA
"dummy","dummy","","","false","mir-182-5p/mir-1-3p",NA,NA
"dummy","dummy","","","false","mir-503-5p/mir-10b-3p",NA,NA
"dummy","dummy","","","false","mir-378a-5p/mir-139-5p",NA,NA
"dummy","dummy","","","false","mir-378a-3p/mir-139-5p",NA,NA
"mirna","mirna","","mir-18a-5p","false","mir-18a-5p","miR-18-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","dummy","","","false","mir-18a-5p/mir-548o-3p",NA,NA
"mirna","mirna","","mir-3187-3p","false","mir-3187-3p","miR-3187-3p","hsa-mir-4745,hsa-mir-3187"
"dummy","dummy","","","false","mir-3187-3p/mir-129-2-3p",NA,NA
"mirna","mirna","","mir-214-3p","false","mir-214-3p","miR-214-3p/3619-5p","hsa-mir-214,hsa-mir-3120,hsa-mir-199a-2"
"dummy","dummy","","","false","mir-214-3p/mir-219a-1-3p",NA,NA
"mirna","mirna","","mir-99a-5p","false","mir-99a-5p","miR-99-5p/100-5p","hsa-mir-99a,hsa-let-7c"
"dummy","dummy","","","false","mir-99a-5p/mir-3065-5p",NA,NA
"mirna","mirna","","mir-493-5p","false","mir-493-5p","miR-493-5p","hsa-mir-493,hsa-mir-337,hsa-mir-665"
"dummy","dummy","","","false","mir-493-5p/mir-31-5p",NA,NA
"dummy","dummy","","","false","mir-141-3p/mir-182-5p",NA,NA
"mirna","mirna","","mir-296-5p","false","mir-296-5p","miR-296-5p","hsa-mir-296,hsa-mir-298"
"dummy","dummy","","","false","mir-296-5p/mir-769-3p",NA,NA
"dummy","dummy","","","false","mir-92b-3p/mir-218-5p",NA,NA
"dummy","dummy","","","false","mir-877-3p/mir-429",NA,NA
"dummy","dummy","","","false","mir-200b-3p/mir-877-3p",NA,NA
"mirna","mirna","","mir-411-3p","false","mir-411-3p","miR-411-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"dummy","dummy","","","false","mir-411-3p/mir-299-3p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-146a-5p",NA,NA
"mirna","mirna","","mir-18a-3p","false","mir-18a-3p","miR-18a-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","dummy","","","false","mir-18a-3p/mir-421",NA,NA
"dummy","dummy","","","false","mir-421/mir-17-5p",NA,NA
"mirna","mirna","","mir-146b-3p","false","mir-146b-3p","miR-146b-3p","hsa-mir-146b"
"dummy","dummy","","","false","mir-146b-3p/mir-21-5p",NA,NA
"dummy","dummy","","","false","mir-493-3p/mir-877-3p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-130b-3p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-1-3p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-130a-3p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-301b-3p",NA,NA
"mirna","mirna","","mir-30c-2-3p","false","mir-30c-2-3p","miR-30c-3p/6788-5p","hsa-mir-30c-2"
"dummy","dummy","","","false","mir-30c-2-3p/mir-106a-5p",NA,NA
"dummy","dummy","","","false","mir-20a-5p/mir-33a-5p",NA,NA
"dummy","dummy","","","false","mir-141-3p/mir-200c-3p",NA,NA
"dummy","dummy","","","false","mir-20a-5p/mir-214-3p",NA,NA
"mirna","mirna","","mir-4326","false","mir-4326","miR-4326","hsa-mir-4326"
"dummy","dummy","","","false","mir-4326/mir-1271-5p",NA,NA
"dummy","dummy","","","false","mir-20a-5p/mir-760",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-760",NA,NA
"dummy","dummy","","","false","mir-182-5p/mir-141-5p",NA,NA
"dummy","dummy","","","false","mir-362-5p/mir-500a-3p",NA,NA
"dummy","dummy","","","false","mir-500b-5p/mir-500a-3p",NA,NA
"dummy","dummy","","","false","mir-362-5p/mir-133a-3p",NA,NA
"dummy","dummy","","","false","mir-500b-5p/mir-133a-3p",NA,NA
"dummy","dummy","","","false","mir-133a-3p/mir-500a-3p",NA,NA
"dummy","dummy","","","false","mir-188-3p/mir-500b-5p",NA,NA
"dummy","dummy","","","false","mir-188-3p/mir-362-5p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-500a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-133a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-188-3p",NA,NA
"dummy","dummy","","","false","mir-188-3p/mir-500a-3p",NA,NA
"dummy","dummy","","","false","mir-130a-3p/mir-17-5p",NA,NA
"mirna","mirna","","mir-504-5p","false","mir-504-5p",NA,"hsa-mir-504"
"dummy","dummy","","","false","mir-504-5p/mir-199a-3p",NA,NA
"dummy","dummy","","","false","mir-199b-3p/mir-320c",NA,NA
"mirna","mirna","","mir-320c","false","mir-320c","miR-320","hsa-mir-320c-1"
"dummy","dummy","","","false","mir-320c/mir-199a-3p",NA,NA
"mirna","mirna","","mir-382-5p","false","mir-382-5p","miR-382-5p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377"
"dummy","dummy","","","false","mir-382-5p/mir-493-3p",NA,NA
"mirna","mirna","","mir-508-5p","false","mir-508-5p","miR-508-5p","hsa-mir-506,hsa-mir-507,hsa-mir-508"
"dummy","dummy","","","false","mir-508-5p/mir-542-3p",NA,NA
"mirna","mirna","","mir-592","false","mir-592","miR-592","hsa-mir-592"
"dummy","dummy","","","false","mir-592/mir-141-5p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-30a-3p",NA,NA
"dummy","dummy","","","false","mir-20a-5p/mir-130b-5p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-377-3p",NA,NA
"dummy","dummy","","","false","mir-329-3p/mir-188-3p",NA,NA
"mirna","mirna","","mir-144-5p","false","mir-144-5p","miR-144-5p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732"
"dummy","dummy","","","false","mir-144-5p/mir-30a-3p",NA,NA
"dummy","dummy","","","false","mir-200a-3p/mir-330-5p",NA,NA
"dummy","dummy","","","false","mir-20b-5p/mir-21-5p",NA,NA
"dummy","dummy","","","false","let-7b-5p/mir-550a-5p",NA,NA
"dummy","dummy","","","false","mir-1-3p/mir-362-3p",NA,NA
"mirna","mirna","","mir-7-1-3p","false","mir-7-1-3p","miR-7-3p","hsa-mir-7-1"
"dummy","dummy","","","false","mir-7-1-3p/mir-7-5p",NA,NA
"mirna","mirna","","mir-19b-1-5p","false","mir-19b-1-5p","miR-19-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","dummy","","","false","mir-19b-1-5p/mir-92b-3p",NA,NA
"mirna","mirna","","mir-429","false","mir-429","miR-200bc-3p/429","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
"dummy","dummy","","","false","mir-429/mir-29b-1-5p",NA,NA
"dummy","dummy","","","false","mir-221-3p/mir-30a-5p",NA,NA
"dummy","dummy","","","false","mir-106a-5p/mir-200a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-660-5p",NA,NA
"dummy","dummy","","","false","mir-7-5p/mir-330-5p",NA,NA
"dummy","dummy","","","false","mir-18b-5p/mir-1226-3p",NA,NA
"mirna","mirna","","mir-129-5p","false","mir-129-5p","miR-129-5p","hsa-mir-129-1"
"dummy","dummy","","","false","mir-129-5p/mir-20a-5p",NA,NA
"mirna","mirna","","mir-335-5p","false","mir-335-5p","miR-335-5p","hsa-mir-335"
"dummy","dummy","","","false","mir-335-5p/mir-17-5p",NA,NA
"mirna","mirna","","mir-330-3p","false","mir-330-3p","miR-330-3p","hsa-mir-330"
"dummy","dummy","","","false","mir-330-3p/mir-141-3p",NA,NA
"mirna","mirna","","mir-200c-3p","false","mir-200c-3p","miR-200bc-3p/429","hsa-mir-200c,hsa-mir-141"
"dummy","dummy","","","false","mir-200c-3p/mir-141-5p",NA,NA
"dummy","dummy","","","false","mir-141-3p/mir-141-5p",NA,NA
"dummy","dummy","","","false","mir-149-5p/mir-106a-5p",NA,NA
"mirna","mirna","","mir-411-5p","false","mir-411-5p",NA,"hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"dummy","dummy","","","false","mir-411-5p/mir-17-5p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-30a-3p",NA,NA
"dummy","dummy","","","false","mir-21-5p/let-7b-5p",NA,NA
"dummy","dummy","","","false","mir-421/mir-138-5p",NA,NA
"mirna","mirna","","mir-550a-5p","false","mir-550a-5p","miR-550a-3-5p/550a-5p/1271-3p","hsa-mir-550a-1,hsa-mir-550b-1"
"dummy","dummy","","","false","mir-550a-5p/mir-130b-3p",NA,NA
"dummy","dummy","","","false","mir-502-5p/mir-182-5p",NA,NA
"mirna","mirna","","mir-758-3p","false","mir-758-3p","miR-758-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
"dummy","dummy","","","false","mir-758-3p/mir-130a-3p",NA,NA
"dummy","dummy","","","false","mir-130b-5p/mir-301b-3p",NA,NA
"dummy","dummy","","","false","mir-744-5p/mir-23a-5p",NA,NA
"mirna","mirna","","mir-543","false","mir-543","miR-543","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300"
"dummy","dummy","","","false","mir-543/mir-182-5p",NA,NA
"dummy","dummy","","","false","mir-182-5p/mir-450b-5p",NA,NA
"mirna","mirna","","mir-628-3p","false","mir-628-3p","miR-628-3p","hsa-mir-628"
"dummy","dummy","","","false","mir-628-3p/mir-338-5p",NA,NA
"mirna","mirna","","mir-34c-3p","false","mir-34c-3p","miR-34c-3p","hsa-mir-34b,hsa-mir-34c"
"dummy","dummy","","","false","mir-34c-3p/mir-23a-5p",NA,NA
"mirna","mirna","","mir-34b-3p","false","mir-34b-3p","miR-34b-3p","hsa-mir-34b,hsa-mir-34c"
"dummy","dummy","","","false","mir-34b-3p/mir-23a-5p",NA,NA
"dummy","dummy","","","false","mir-30a-5p/mir-9-5p",NA,NA
"mirna","mirna","","mir-320d","false","mir-320d","miR-320","hsa-mir-320d-1"
"dummy","dummy","","","false","mir-320d/mir-130a-3p",NA,NA
"dummy","dummy","","","false","mir-532-5p/mir-182-5p",NA,NA
"mirna","mirna","","mir-196a-5p","false","mir-196a-5p","miR-196-5p","hsa-mir-196a-1"
"dummy","dummy","","","false","mir-196a-5p/mir-214-5p",NA,NA
"dummy","dummy","","","false","mir-92b-3p/mir-18a-5p",NA,NA
"dummy","dummy","","","false","mir-1-3p/mir-424-5p",NA,NA
"dummy","dummy","","","false","mir-376b-3p/mir-218-5p",NA,NA
"mirna","mirna","","mir-655-3p","false","mir-655-3p","miR-655-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
"dummy","dummy","","","false","mir-655-3p/mir-493-5p",NA,NA
"dummy","dummy","","","false","mir-410-3p/mir-411-5p",NA,NA
"dummy","dummy","","","false","mir-493-5p/mir-411-5p",NA,NA
"mirna","mirna","","mir-369-3p","false","mir-369-3p","miR-369-3p","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"dummy","dummy","","","false","mir-369-3p/mir-411-5p",NA,NA
"dummy","dummy","","","false","mir-369-3p/mir-655-3p",NA,NA
"dummy","dummy","","","false","mir-369-3p/mir-410-3p",NA,NA
"dummy","dummy","","","false","mir-655-3p/mir-410-3p",NA,NA
"dummy","dummy","","","false","mir-655-3p/mir-411-5p",NA,NA
"mirna","mirna","","mir-379-3p","false","mir-379-3p","miR-411-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"dummy","dummy","","","false","mir-379-3p/mir-410-3p",NA,NA
"dummy","dummy","","","false","mir-410-3p/mir-493-5p",NA,NA
"mirna","mirna","","let-7d-5p","false","let-7d-5p","let-7-5p/98-5p","hsa-let-7a-1,hsa-let-7f-1,hsa-let-7d"
"dummy","dummy","","","false","let-7d-5p/mir-511-5p",NA,NA
"dummy","dummy","","","false","mir-98-5p/mir-511-5p",NA,NA
"mirna","mirna","","mir-320b","false","mir-320b","miR-320","hsa-mir-320b-1"
"dummy","dummy","","","false","mir-320b/mir-98-5p",NA,NA
"dummy","dummy","","","false","mir-376a-3p/mir-329-3p",NA,NA
"dummy","dummy","","","false","mir-192-5p/mir-3662",NA,NA
"mirna","mirna","","mir-338-5p","false","mir-338-5p","miR-338-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
"dummy","dummy","","","false","mir-338-5p/mir-19b-1-5p",NA,NA
"mirna","mirna","","mir-3613-3p","false","mir-3613-3p","miR-3613-3p","hsa-mir-3613"
"dummy","dummy","","","false","mir-3613-3p/mir-21-3p",NA,NA
"mirna","mirna","","mir-424-3p","false","mir-424-3p","miR-424-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"dummy","dummy","","","false","mir-424-3p/mir-483-5p",NA,NA
"dummy","dummy","","","false","mir-320d/mir-29a-5p",NA,NA
"dummy","dummy","","","false","mir-200b-3p/mir-30c-2-3p",NA,NA
"mirna","mirna","","mir-31-5p","false","mir-31-5p","miR-31-5p","hsa-mir-31"
"dummy","dummy","","","false","mir-31-5p/mir-30a-3p",NA,NA
"dummy","dummy","","","false","mir-3662/mir-218-5p",NA,NA
"dummy","dummy","","","false","mir-200a-3p/mir-29a-5p",NA,NA
"dummy","dummy","","","false","mir-421/mir-223-5p",NA,NA
"dummy","dummy","","","false","mir-940/mir-130b-3p",NA,NA
"dummy","dummy","","","false","mir-130b-3p/mir-424-5p",NA,NA
"dummy","dummy","","","false","mir-338-5p/mir-130b-3p",NA,NA
"dummy","dummy","","","false","mir-130a-3p/mir-708-5p",NA,NA
"dummy","dummy","","","false","mir-130b-3p/mir-301b-3p",NA,NA
"mirna","mirna","","mir-194-5p","false","mir-194-5p","miR-194-5p","hsa-mir-215,hsa-mir-194-1"
"dummy","dummy","","","false","mir-194-5p/mir-130b-3p",NA,NA
"mirna","mirna","","mir-425-5p","false","mir-425-5p","miR-425-5p","hsa-mir-425,hsa-mir-191"
"dummy","dummy","","","false","mir-425-5p/let-7b-5p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-129-5p",NA,NA
"mirna","mirna","","mir-196b-5p","false","mir-196b-5p","miR-196-5p","hsa-mir-196b"
"dummy","dummy","","","false","mir-196b-5p/mir-195-5p",NA,NA
"mirna","mirna","","mir-627-5p","false","mir-627-5p","miR-627-5p","hsa-mir-627"
"dummy","dummy","","","false","mir-627-5p/mir-21-5p",NA,NA
"dummy","dummy","","","false","mir-149-5p/mir-296-5p",NA,NA
"dummy","dummy","","","false","mir-219a-1-3p/mir-3662",NA,NA
"dummy","dummy","","","false","mir-192-5p/mir-142-5p",NA,NA
"mirna","mirna","","mir-651-5p","false","mir-651-5p","miR-651-5p","hsa-mir-651"
"dummy","dummy","","","false","mir-651-5p/mir-33a-5p",NA,NA
"mirna","mirna","","mir-224-5p","false","mir-224-5p","miR-224-5p","hsa-mir-224,hsa-mir-452"
"dummy","dummy","","","false","mir-224-5p/mir-212-3p",NA,NA
"dummy","dummy","","","false","mir-196b-5p/let-7b-5p",NA,NA
"mirna","mirna","","mir-615-3p","false","mir-615-3p","miR-615-3p","hsa-mir-615"
"dummy","dummy","","","false","mir-615-3p/mir-501-5p",NA,NA
"dummy","dummy","","","false","mir-424-5p/mir-431-5p",NA,NA
"dummy","dummy","","","false","mir-424-5p/mir-654-5p",NA,NA
"dummy","dummy","","","false","mir-503-5p/mir-18a-5p",NA,NA
"dummy","dummy","","","false","mir-19b-1-5p/mir-130b-3p",NA,NA
"mirna","mirna","","mir-556-3p","false","mir-556-3p","miR-556-3p","hsa-mir-556"
"dummy","dummy","","","false","mir-556-3p/mir-584-5p",NA,NA
"dummy","dummy","","","false","mir-130b-5p/mir-218-5p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-421",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-424-5p",NA,NA
"dummy","dummy","","","false","mir-218-5p/mir-129-5p",NA,NA
"dummy","dummy","","","false","mir-130a-3p/mir-203a-3p",NA,NA
"dummy","dummy","","","false","mir-199b-5p/mir-20b-3p",NA,NA
"dummy","dummy","","","false","mir-141-3p/mir-3065-5p",NA,NA
"dummy","dummy","","","false","mir-3065-5p/mir-200a-3p",NA,NA
"dummy","dummy","","","false","mir-320c/mir-141-5p",NA,NA
"dummy","dummy","","","false","mir-320c/mir-200a-5p",NA,NA
"dummy","dummy","","","false","mir-425-5p/mir-32-3p",NA,NA
"mirna","mirna","","mir-32-3p","false","mir-32-3p","miR-32-3p","hsa-mir-32"
"dummy","dummy","","","false","mir-32-3p/mir-1262",NA,NA
"dummy","dummy","","","false","mir-615-3p/mir-618",NA,NA
"dummy","dummy","","","false","mir-627-5p/mir-769-3p",NA,NA
"mirna","mirna","","mir-548o-3p","false","mir-548o-3p","miR-1323","hsa-mir-548o"
"dummy","dummy","","","false","mir-548o-3p/mir-20b-5p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-18a-5p",NA,NA
"dummy","dummy","","","false","mir-18a-5p/mir-130b-5p",NA,NA
"dummy","dummy","","","false","mir-130a-5p/mir-18a-5p",NA,NA
"dummy","dummy","","","false","mir-192-5p/mir-877-3p",NA,NA
"mirna","mirna","","let-7b-3p","false","let-7b-3p","let-7a-3p/let-7b-3p/let-7f-1-3p/98-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
"dummy","dummy","","","false","let-7b-3p/mir-429",NA,NA
"dummy","dummy","","","false","mir-410-3p/mir-570-3p",NA,NA
"mirna","mirna","","mir-134-5p","false","mir-134-5p","miR-134-5p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541"
"dummy","dummy","","","false","mir-134-5p/mir-758-3p",NA,NA
"mirna","mirna","","mir-1266-5p","false","mir-1266-5p","miR-1266-5p/4518","hsa-mir-1266"
"dummy","dummy","","","false","mir-1266-5p/mir-326",NA,NA
"dummy","dummy","","","false","mir-185-3p/mir-33b-5p",NA,NA
"mirna","mirna","","mir-642a-5p","false","mir-642a-5p","miR-642a-5p","hsa-mir-642a,hsa-mir-642b"
"dummy","dummy","","","false","mir-642a-5p/mir-330-5p",NA,NA
"mirna","mirna","","mir-154-5p","false","mir-154-5p","miR-154-5p","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"dummy","dummy","","","false","mir-154-5p/mir-410-3p",NA,NA
"dummy","dummy","","","false","mir-204-5p/mir-17-5p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-320b",NA,NA
"dummy","dummy","","","false","mir-200b-3p/mir-708-5p",NA,NA
"mirna","mirna","","mir-200a-5p","false","mir-200a-5p","miR-200ab-5p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
"dummy","dummy","","","false","mir-200a-5p/mir-708-5p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-106a-5p",NA,NA
"dummy","dummy","","","false","mir-497-5p/mir-210-3p",NA,NA
"mirna","mirna","","mir-3200-3p","false","mir-3200-3p","miR-3200-3p","hsa-mir-3200"
"dummy","dummy","","","false","mir-3200-3p/mir-421",NA,NA
"dummy","dummy","","","false","mir-130b-3p/mir-130a-3p",NA,NA
"dummy","dummy","","","false","mir-766-3p/mir-130b-3p",NA,NA
"mirna","mirna","","mir-30b-3p","false","mir-30b-3p","miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","hsa-mir-30b,hsa-mir-30d"
"dummy","dummy","","","false","mir-30b-3p/mir-326",NA,NA
"dummy","dummy","","","false","mir-501-5p/mir-378a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-378a-3p",NA,NA
"dummy","dummy","","","false","mir-20a-5p/mir-106a-5p",NA,NA
"dummy","dummy","","","false","mir-18a-5p/mir-33a-5p",NA,NA
"dummy","dummy","","","false","mir-135b-5p/mir-744-5p",NA,NA
"dummy","dummy","","","false","mir-135b-5p/mir-141-3p",NA,NA
"mirna","mirna","","mir-193a-3p","false","mir-193a-3p","miR-193-3p","hsa-mir-193a"
"dummy","dummy","","","false","mir-193a-3p/mir-491-3p",NA,NA
"dummy","dummy","","","false","mir-92b-3p/mir-203a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-34b-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-20b-5p",NA,NA
"dummy","dummy","","","false","mir-149-5p/mir-205-5p",NA,NA
"dummy","dummy","","","false","mir-149-3p/mir-130b-3p",NA,NA
"dummy","dummy","","","false","mir-149-3p/mir-301b-3p",NA,NA
"mirna","mirna","","mir-330-5p","false","mir-330-5p","miR-326","hsa-mir-330"
"dummy","dummy","","","false","mir-330-5p/mir-940",NA,NA
"mirna","mirna","","mir-135a-5p","false","mir-135a-5p","miR-135-5p","hsa-mir-135a-1"
"dummy","dummy","","","false","mir-135a-5p/mir-205-5p",NA,NA
"dummy","dummy","","","false","mir-182-5p/mir-320d",NA,NA
"dummy","dummy","","","false","mir-20b-3p/mir-424-5p",NA,NA
"mirna","mirna","","mir-551a","false","mir-551a","miR-551-3p","hsa-mir-551a"
"dummy","dummy","","","false","mir-551a/mir-18a-5p",NA,NA
"dummy","dummy","","","false","mir-551a/mir-218-5p",NA,NA
"dummy","dummy","","","false","mir-376b-3p/mir-376a-3p",NA,NA
"dummy","dummy","","","false","mir-379-3p/mir-411-3p",NA,NA
"mirna","mirna","","mir-34c-5p","false","mir-34c-5p","miR-34-5p/449-5p","hsa-mir-34b,hsa-mir-34c"
"dummy","dummy","","","false","mir-34c-5p/mir-18a-5p",NA,NA
"mirna","mirna","","mir-205-5p","false","mir-205-5p","miR-205-5p","hsa-mir-205"
"dummy","dummy","","","false","mir-205-5p/mir-31-5p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-199b-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-199a-3p",NA,NA
"dummy","dummy","","","false","mir-362-3p/mir-138-5p",NA,NA
"dummy","dummy","","","false","mir-424-5p/mir-382-5p",NA,NA
"dummy","dummy","","","false","mir-676-3p/mir-138-5p",NA,NA
"dummy","dummy","","","false","mir-34c-5p/mir-138-5p",NA,NA
"dummy","dummy","","","false","mir-676-3p/mir-548o-3p",NA,NA
"mirna","mirna","","mir-577","false","mir-577","miR-577","hsa-mir-577"
"dummy","dummy","","","false","mir-577/mir-146b-3p",NA,NA
"dummy","dummy","","","false","mir-17-5p/mir-125b-1-3p",NA,NA
"dummy","dummy","","","false","mir-30b-3p/mir-224-5p",NA,NA
"dummy","dummy","","","false","mir-149-3p/mir-543",NA,NA
"dummy","dummy","","","false","mir-543/mir-362-3p",NA,NA
"mirna","mirna","","mir-654-5p","false","mir-654-5p","miR-654-5p","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
"dummy","dummy","","","false","mir-654-5p/mir-136-3p",NA,NA
"dummy","dummy","","","false","mir-654-5p/mir-541-3p",NA,NA
"mirna","mirna","","mir-656-3p","false","mir-656-3p","miR-656-3p","hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"dummy","dummy","","","false","mir-656-3p/mir-1-3p",NA,NA
"mirna","mirna","","mir-381-3p","false","mir-381-3p","miR-381-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485"
"dummy","dummy","","","false","mir-381-3p/mir-1-3p",NA,NA
"mirna","mirna","","mir-379-5p","false","mir-379-5p","miR-379-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"dummy","dummy","","","false","mir-379-5p/mir-1-3p",NA,NA
"dummy","dummy","","","false","mir-92b-3p/mir-3613-3p",NA,NA
"dummy","dummy","","","false","mir-141-3p/mir-30a-5p",NA,NA
"dummy","dummy","","","false","mir-92b-3p/mir-629-3p",NA,NA
"mirna","mirna","","mir-223-5p","false","mir-223-5p","miR-223-5p","hsa-mir-223"
"dummy","dummy","","","false","mir-223-5p/mir-3613-3p",NA,NA
"dummy","dummy","","","false","mir-758-3p/mir-493-5p",NA,NA
"dummy","dummy","","","false","mir-381-3p/mir-377-5p",NA,NA
"dummy","dummy","","","false","mir-381-3p/mir-379-5p",NA,NA
"dummy","dummy","","","false","mir-195-5p/mir-3662",NA,NA
"mirna","mirna","","mir-3614-5p","false","mir-3614-5p","miR-3614-5p","hsa-mir-3614"
"dummy","dummy","","","false","mir-3614-5p/mir-330-5p",NA,NA
"dummy","dummy","","","false","mir-7-5p/mir-10a-3p",NA,NA
