source,target,CancerTypes,count
miR-196b-5p,miR-19a-3p,BRCA - STAD,2
miR-196b-5p,miR-200c-3p,SARC - STAD,2
miR-196b-5p,miR-20b-5p,SARC - BLCA,2
miR-196b-5p,miR-218-5p,SARC - BLCA,2
miR-196b-5p,miR-29b-1-5p,BRCA - HNSC,2
miR-196b-5p,miR-301a-3p,SARC - BLCA,2
miR-196b-5p,miR-429,TGCT - STAD,2
miR-196b-5p,miR-92a-1-5p,BRCA - BLCA,2
miR-196b-5p,miR-93-3p,STAD - BLCA,2
miR-197-3p,miR-532-3p,BRCA - SARC,2
miR-1976,miR-331-3p,SARC - LGG,2
miR-199a-3p,miR-212-3p,SARC - BLCA,2
miR-199a-3p,miR-338-3p,TGCT - BLCA,2
miR-199a-5p,miR-20a-5p,BRCA - BLCA,2
miR-199a-5p,miR-214-3p,SARC - BLCA,2
miR-199b-3p,miR-338-3p,TGCT - BLCA,2
miR-199b-3p,miR-93-3p,SARC - BLCA,2
miR-19a-3p,miR-20a-3p,STAD - BLCA,2
miR-19a-3p,miR-222-3p,BRCA - BLCA,2
miR-19a-3p,miR-29b-1-5p,COAD - STAD,2
miR-19a-3p,miR-301a-3p,BRCA - HNSC,2
miR-19a-3p,miR-301b-3p,COAD - LIHC,2
miR-19a-3p,miR-335-3p,COAD - BLCA,2
miR-19a-3p,miR-335-5p,SARC - BLCA,2
miR-19a-3p,miR-362-3p,LUAD - STAD,2
miR-19a-3p,miR-577,COAD - STAD,2
miR-19a-3p,miR-590-5p,BRCA - BLCA,2
miR-19a-3p,miR-7-5p,STAD - BLCA,2
miR-19a-3p,miR-93-5p,STAD - BLCA,2
miR-19a-3p,miR-940,BRCA - SARC,2
miR-19b-1-5p,miR-20a-3p,STAD - BLCA,2
miR-19b-1-5p,miR-20a-5p,STAD - BLCA,2
miR-19b-1-5p,miR-31-5p,STAD - BLCA,2
miR-19b-1-5p,miR-335-5p,STAD - BLCA,2
miR-19b-1-5p,miR-339-5p,SARC - BLCA,2
miR-19b-1-5p,miR-421,SARC - STAD,2
miR-19b-1-5p,miR-766-3p,SARC - BLCA,2
miR-19b-1-5p,miR-93-3p,STAD - BLCA,2
miR-19b-3p,miR-20a-3p,BRCA - STAD,2
miR-19b-3p,miR-335-5p,SARC - STAD,2
miR-19b-3p,miR-338-3p,HNSC - SARC,2
miR-19b-3p,miR-339-5p,SARC - STAD,2
miR-19b-3p,miR-500a-5p,HNSC - STAD,2
miR-19b-3p,miR-501-5p,SARC - STAD,2
miR-19b-3p,miR-9-5p,BRCA - STAD,2
miR-200a-3p,miR-2110,LGG - STAD,2
miR-200a-3p,miR-214-3p,HNSC - STAD,2
miR-200a-3p,miR-221-3p,LGG - THCA,2
miR-200a-3p,miR-29b-1-5p,LUAD - BLCA,2
miR-200a-3p,miR-29b-3p,LGG - BLCA,2
miR-200a-3p,miR-33a-3p,TGCT - BLCA,2
miR-200a-3p,miR-429,BRCA - LUAD,2
miR-200a-3p,miR-7-5p,STAD - BLCA,2
miR-200a-3p,miR-942-5p,STAD - BLCA,2
miR-200a-3p,miR-944,LUSC - BLCA,2
miR-200b-3p,miR-21-5p,SARC - LGG,2
miR-200b-3p,miR-338-3p,TGCT - STAD,2
miR-200b-3p,miR-629-3p,SARC - BLCA,2
miR-200b-3p,miR-7-5p,STAD - BLCA,2
miR-200b-3p,miR-874-3p,SARC - STAD,2
miR-200b-3p,miR-93-3p,SARC - STAD,2
miR-200b-3p,miR-93-5p,STAD - BLCA,2
miR-200b-3p,miR-940,SARC - BLCA,2
miR-200b-3p,miR-96-5p,STAD - BLCA,2
miR-200b-5p,miR-342-3p,LIHC - BLCA,2
miR-200c-3p,miR-224-5p,TGCT - LGG,2
miR-200c-3p,miR-3065-3p,SARC - TGCT,2
miR-200c-3p,miR-342-3p,STAD - BLCA,2
miR-200c-3p,miR-93-5p,STAD - BLCA,2
miR-200c-3p,miR-96-5p,STAD - BLCA,2
miR-203a-3p,miR-3065-3p,SARC - TGCT,2
miR-203a-3p,miR-378a-3p,SARC - LGG,2
miR-203a-3p,miR-874-3p,LGG - STAD,2
miR-203a-3p,miR-92a-1-5p,BRCA - HNSC,2
miR-204-5p,miR-301a-3p,LUAD - TGCT,2
miR-204-5p,miR-30c-2-3p,BRCA - LUAD,2
miR-204-5p,miR-410-3p,THYM - LGG,2
miR-204-5p,miR-940,LGG - THCA,2
miR-205-5p,miR-214-3p,TGCT - BLCA,2
miR-205-5p,miR-335-5p,BRCA - TGCT,2
miR-205-5p,miR-944,PRAD - BLCA,2
miR-20a-3p,miR-20a-5p,LUAD - STAD,2
miR-20a-3p,miR-362-3p,SARC - STAD,2
miR-20a-3p,miR-503-5p,BRCA - BLCA,2
miR-20a-3p,miR-629-3p,BRCA - STAD,2
miR-20a-3p,miR-9-5p,BRCA - STAD,2
miR-20a-3p,miR-93-3p,BRCA - STAD,2
miR-20a-3p,miR-93-5p,STAD - BLCA,2
miR-20a-3p,miR-96-5p,STAD - BLCA,2
miR-20a-5p,miR-2110,STAD - BLCA,2
miR-20a-5p,miR-219a-1-3p,SARC - BLCA,2
miR-20a-5p,miR-30a-5p,THYM - STAD,2
miR-20a-5p,miR-335-5p,STAD - BLCA,2
miR-20a-5p,miR-34a-5p,OV - SARC,2
miR-20a-5p,miR-424-5p,STAD - BLCA,2
miR-20a-5p,miR-625-3p,THYM - STAD,2
miR-20a-5p,miR-874-3p,STAD - BLCA,2
miR-20a-5p,miR-92a-1-5p,STAD - BLCA,2
miR-20a-5p,miR-93-5p,STAD - BLCA,2
miR-20b-5p,miR-3065-3p,HNSC - TGCT,2
miR-20b-5p,miR-320d,LUAD - TGCT,2
miR-20b-5p,miR-363-3p,LUAD - BLCA,2
miR-20b-5p,miR-497-3p,THYM - PRAD,2
miR-20b-5p,miR-629-3p,LUAD - STAD,2
miR-20b-5p,miR-9-5p,HNSC - TGCT,2
miR-20b-5p,miR-92b-3p,THYM - TGCT,2
miR-21-3p,miR-29b-3p,SARC - BLCA,2
miR-21-3p,miR-381-3p,SARC - LGG,2
miR-21-3p,miR-493-3p,SARC - THCA,2
miR-21-3p,miR-92a-1-5p,SARC - BLCA,2
miR-21-5p,miR-29b-3p,SARC - LGG,2
miR-21-5p,miR-629-3p,SARC - LGG,2
miR-2110,miR-326,LGG - STAD,2
miR-212-3p,miR-330-3p,SARC - LGG,2
miR-212-3p,miR-330-5p,SARC - LGG,2
miR-212-3p,miR-874-3p,SARC - LGG,2
miR-212-3p,miR-940,LGG - THCA,2
miR-214-3p,miR-27a-5p,BRCA - SARC,2
miR-214-3p,miR-362-3p,SARC - STAD,2
miR-214-3p,miR-589-3p,SARC - STAD,2
miR-214-3p,miR-758-3p,HNSC - SARC,2
miR-214-3p,miR-93-3p,SARC - STAD,2
miR-218-5p,miR-22-5p,SARC - LGG,2
miR-218-5p,miR-299-5p,SARC - LGG,2
miR-218-5p,miR-31-5p,LGG - BLCA,2
miR-218-5p,miR-323a-3p,SARC - LGG,2
miR-218-5p,miR-330-5p,SARC - LGG,2
miR-218-5p,miR-33b-5p,SARC - LGG,2
miR-218-5p,miR-370-3p,SARC - LGG,2
miR-218-5p,miR-495-3p,SARC - LGG,2
miR-218-5p,miR-497-5p,KIRP - SARC,2
miR-218-5p,miR-625-5p,PCPG - LGG,2
miR-218-5p,miR-9-5p,HNSC - STAD,2
miR-219a-5p,miR-342-5p,SARC - TGCT,2
miR-22-5p,miR-221-3p,SARC - LGG,2
miR-22-5p,miR-299-5p,SARC - LGG,2
miR-22-5p,miR-323a-3p,SARC - LGG,2
miR-221-3p,miR-330-3p,SARC - LGG,2
miR-221-3p,miR-424-5p,BLCA - THCA,2
miR-221-3p,miR-96-5p,LGG - THCA,2
miR-222-3p,miR-7-5p,LGG - BLCA,2
miR-222-5p,miR-31-5p,STAD - BLCA,2
miR-222-5p,miR-33b-5p,SARC - STAD,2
miR-222-5p,miR-874-3p,SARC - STAD,2
miR-23b-3p,miR-421,SARC - LGG,2
miR-23b-3p,miR-766-3p,SARC - LGG,2
miR-26b-3p,miR-33a-5p,BRCA - STAD,2
miR-26b-3p,miR-484,BRCA - STAD,2
miR-26b-3p,miR-589-3p,LUAD - STAD,2
miR-27a-5p,miR-335-3p,BRCA - STAD,2
miR-296-5p,miR-9-5p,BRCA - UCEC,2
miR-299-5p,miR-330-5p,SARC - LGG,2
miR-299-5p,miR-335-5p,BRCA - SARC,2
miR-299-5p,miR-377-3p,LGG - LIHC,2
miR-29a-3p,miR-511-5p,SKCM - SARC,2
miR-29a-5p,miR-532-3p,BRCA - LUAD,2
miR-29a-5p,miR-93-3p,BRCA - LUAD,2
miR-29b-2-5p,miR-301a-3p,BRCA - LUAD,2
miR-29b-2-5p,miR-331-3p,BRCA - LGG,2
miR-29b-2-5p,miR-338-3p,BRCA - LGG,2
miR-29b-2-5p,miR-33a-3p,BRCA - BLCA,2
miR-29b-2-5p,miR-33b-5p,BRCA - LUAD,2
miR-29b-2-5p,miR-3928-3p,BRCA - SARC,2
miR-29b-2-5p,miR-429,BRCA - BLCA,2
miR-29b-2-5p,miR-766-3p,BRCA - LGG,2
miR-29b-3p,miR-301a-3p,LUAD - BLCA,2
miR-29b-3p,miR-31-5p,LGG - BLCA,2
miR-29b-3p,miR-330-3p,SARC - LGG,2
miR-29b-3p,miR-335-5p,SARC - BLCA,2
miR-29b-3p,miR-338-5p,SARC - LGG,2
miR-29b-3p,miR-33a-5p,LGG - BLCA,2
miR-29b-3p,miR-410-3p,HNSC - LGG,2
miR-29b-3p,miR-424-5p,LUAD - BLCA,2
miR-29b-3p,miR-625-5p,LGG - BLCA,2
miR-29b-3p,miR-769-3p,SARC - LGG,2
miR-29b-3p,miR-9-5p,TGCT - BLCA,2
miR-29b-3p,miR-942-5p,TGCT - BLCA,2
miR-29b-3p,miR-96-5p,TGCT - BLCA,2
miR-29c-3p,miR-33a-5p,LGG - BLCA,2
miR-29c-3p,miR-410-3p,LGG - BLCA,2
miR-29c-3p,miR-642a-5p,TGCT - LGG,2
miR-29c-3p,miR-7-5p,TGCT - LGG,2
miR-301a-3p,miR-425-5p,BRCA - SARC,2
miR-301a-3p,miR-505-5p,BRCA - LUAD,2
miR-301a-3p,miR-877-5p,BRCA - BLCA,2
miR-301b-3p,miR-335-3p,STAD - BLCA,2
miR-301b-3p,miR-503-5p,LUAD - BLCA,2
miR-301b-3p,miR-580-3p,HNSC - THYM,2
miR-3065-3p,miR-424-5p,SARC - THCA,2
miR-3065-3p,miR-760,TGCT - LGG,2
miR-30a-3p,miR-30a-5p,HNSC - STAD,2
miR-30a-3p,miR-7-5p,HNSC - BLCA,2
miR-30a-3p,miR-877-5p,BRCA - HNSC,2
miR-30b-3p,miR-96-5p,BRCA - STAD,2
miR-30c-2-3p,miR-335-5p,BRCA - LIHC,2
miR-30c-2-3p,miR-338-3p,LUSC - SARC,2
miR-31-5p,miR-379-3p,THYM - LGG,2
miR-31-5p,miR-421,LGG - STAD,2
miR-31-5p,miR-7-5p,TGCT - LGG,2
miR-32-5p,miR-33b-5p,SARC - LGG,2
miR-320b,miR-33a-5p,BRCA - SARC,2
miR-320b,miR-425-5p,BRCA - STAD,2
miR-320b,miR-940,BRCA - STAD,2
miR-323a-3p,miR-331-3p,BRCA - LGG,2
miR-323a-3p,miR-369-3p,TGCT - LGG,2
miR-323a-3p,miR-424-5p,BRCA - SARC,2
miR-323a-3p,miR-940,TGCT - LGG,2
miR-324-5p,miR-505-3p,BRCA - STAD,2
miR-324-5p,miR-532-3p,BRCA - LUAD,2
miR-324-5p,miR-616-5p,BRCA - SARC,2
miR-324-5p,miR-940,STAD - BLCA,2
miR-326,miR-7-5p,LGG - STAD,2
miR-326,miR-766-3p,BRCA - LGG,2
miR-330-3p,miR-378a-5p,SARC - LGG,2
miR-330-3p,miR-424-5p,SARC - BLCA,2
miR-330-3p,miR-766-3p,LGG - BLCA,2
miR-330-3p,miR-940,LGG - BLCA,2
miR-330-3p,miR-942-5p,SARC - BLCA,2
miR-331-3p,miR-338-3p,BRCA - LGG,2
miR-331-3p,miR-33a-5p,LGG - STAD,2
miR-331-3p,miR-378a-3p,LGG - STAD,2
miR-331-3p,miR-503-5p,BRCA - STAD,2
miR-331-3p,miR-532-3p,BRCA - STAD,2
miR-331-3p,miR-577,LGG - STAD,2
miR-331-3p,miR-625-5p,LGG - STAD,2
miR-331-3p,miR-940,LGG - BLCA,2
miR-335-3p,miR-335-5p,HNSC - TGCT,2
miR-335-3p,miR-424-5p,TGCT - STAD,2
miR-335-3p,miR-505-5p,STAD - BLCA,2
miR-335-3p,miR-942-5p,BRCA - STAD,2
miR-335-5p,miR-342-5p,TGCT - STAD,2
miR-335-5p,miR-484,BRCA - STAD,2
miR-335-5p,miR-651-5p,STAD - BLCA,2
miR-335-5p,miR-96-5p,BRCA - STAD,2
miR-338-3p,miR-338-5p,BRCA - THCA,2
miR-338-3p,miR-424-5p,HNSC - STAD,2
miR-338-3p,miR-450b-5p,SARC - TGCT,2
miR-338-3p,miR-582-5p,HNSC - TGCT,2
miR-338-3p,miR-944,TGCT - THCA,2
miR-33a-3p,miR-589-3p,STAD - BLCA,2
miR-33a-5p,miR-454-3p,BRCA - SARC,2
miR-33a-5p,miR-484,BRCA - STAD,2
miR-33a-5p,miR-500a-5p,LUAD - STAD,2
miR-33a-5p,miR-589-3p,UCEC - STAD,2
miR-33a-5p,miR-874-3p,STAD - THCA,2
miR-33a-5p,miR-942-5p,BRCA - SARC,2
miR-33b-5p,miR-484,BRCA - STAD,2
miR-33b-5p,miR-503-5p,HNSC - SARC,2
miR-33b-5p,miR-642a-5p,LGG - STAD,2
miR-342-5p,miR-625-5p,SARC - BLCA,2
miR-345-5p,miR-93-5p,STAD - BLCA,2
miR-34a-5p,miR-362-3p,SARC - LGG,2
miR-34a-5p,miR-450b-5p,SARC - LGG,2
miR-34a-5p,miR-625-3p,UCEC - SARC,2
miR-34a-5p,miR-625-5p,SARC - LGG,2
miR-362-3p,miR-424-5p,SARC - STAD,2
miR-362-3p,miR-532-3p,SARC - STAD,2
miR-362-3p,miR-576-5p,SARC - STAD,2
miR-362-3p,miR-590-5p,STAD - BLCA,2
miR-362-3p,miR-629-3p,PRAD - STAD,2
miR-362-3p,miR-96-5p,STAD - BLCA,2
miR-362-5p,miR-424-5p,SARC - STAD,2
miR-362-5p,miR-96-5p,LUAD - BLCA,2
miR-369-3p,miR-377-5p,TGCT - LGG,2
miR-369-3p,miR-766-3p,LGG - LIHC,2
miR-370-3p,miR-625-5p,SARC - LGG,2
miR-376c-3p,miR-7-5p,BRCA - LGG,2
miR-377-5p,miR-424-5p,SKCM - HNSC,2
miR-377-5p,miR-582-5p,LGG - BLCA,2
miR-378a-3p,miR-378a-5p,LGG - BLCA,2
miR-378a-3p,miR-7-5p,TGCT - LGG,2
miR-378a-5p,miR-766-3p,LGG - LIHC,2
miR-410-3p,miR-494-3p,LIHC - BLCA,2
miR-421,miR-92a-1-5p,SARC - STAD,2
miR-424-5p,miR-425-5p,HNSC - STAD,2
miR-424-5p,miR-450a-5p,BRCA - SARC,2
miR-424-5p,miR-450b-5p,SARC - TGCT,2
miR-424-5p,miR-484,BRCA - SARC,2
miR-424-5p,miR-497-5p,SARC - TGCT,2
miR-424-5p,miR-532-3p,SARC - STAD,2
miR-424-5p,miR-539-5p,BRCA - SARC,2
miR-424-5p,miR-7-1-3p,SARC - STAD,2
miR-424-5p,miR-7-5p,HNSC - BLCA,2
miR-424-5p,miR-93-3p,SARC - STAD,2
miR-424-5p,miR-940,SARC - TGCT,2
miR-424-5p,miR-942-5p,STAD - BLCA,2
miR-429,miR-452-3p,THYM - TGCT,2
miR-429,miR-96-5p,COAD - BLCA,2
miR-4326,miR-651-5p,BRCA - STAD,2
miR-450b-5p,miR-766-3p,SARC - TGCT,2
miR-455-3p,miR-484,SARC - STAD,2
miR-455-5p,miR-877-5p,BRCA - BLCA,2
miR-484,miR-505-3p,SARC - STAD,2
miR-484,miR-92a-1-5p,SARC - STAD,2
miR-484,miR-96-5p,BRCA - STAD,2
miR-495-3p,miR-543,SARC - LGG,2
miR-495-3p,miR-625-5p,SARC - LGG,2
miR-495-3p,miR-654-3p,SARC - LGG,2
miR-495-3p,miR-766-3p,SARC - LGG,2
miR-495-3p,miR-874-3p,SARC - LGG,2
miR-503-5p,miR-7-1-3p,BRCA - SARC,2
miR-505-3p,miR-532-3p,BRCA - STAD,2
miR-505-3p,miR-590-5p,BRCA - STAD,2
miR-532-3p,miR-616-5p,BRCA - SARC,2
miR-532-3p,miR-7-1-3p,SARC - STAD,2
miR-542-3p,miR-9-5p,SARC - THCA,2
miR-543,miR-766-3p,SARC - LGG,2
miR-582-3p,miR-940,TGCT - LGG,2
miR-582-5p,miR-7-5p,TGCT - LGG,2
miR-582-5p,miR-766-3p,TGCT - LGG,2
miR-589-3p,miR-629-3p,SARC - BLCA,2
miR-589-3p,miR-7-1-3p,SARC - STAD,2
miR-589-3p,miR-7-5p,HNSC - THCA,2
miR-625-5p,miR-942-5p,COAD - SARC,2
miR-629-3p,miR-9-5p,TGCT - BLCA,2
miR-629-3p,miR-93-3p,BRCA - STAD,2
miR-642a-5p,miR-7-5p,PAAD - BLCA,2
miR-651-5p,miR-940,BRCA - LGG,2
miR-653-5p,miR-940,SARC - BLCA,2
miR-671-5p,miR-7-5p,BRCA - BLCA,2
miR-671-5p,miR-766-3p,SARC - BLCA,2
miR-7-5p,miR-766-3p,TGCT - LGG,2
miR-7-5p,miR-9-5p,LUAD - TGCT,2
miR-7-5p,miR-935,BRCA - LGG,2
miR-7-5p,miR-942-5p,COAD - STAD,2
miR-7-5p,miR-96-5p,TGCT - STAD,2
miR-766-3p,miR-769-3p,BRCA - LGG,2
miR-766-3p,miR-9-3p,SARC - TGCT,2
miR-766-3p,miR-92a-1-5p,THYM - BLCA,2
miR-766-3p,miR-935,THYM - LGG,2
miR-9-5p,miR-93-3p,SARC - BLCA,2
miR-93-3p,miR-93-5p,STAD - BLCA,2
miR-93-3p,miR-96-5p,BRCA - BLCA,2
miR-93-5p,miR-96-5p,STAD - BLCA,2
