"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92"
10628,"TXNIP","hsa-mir-18a-3p","hsa-mir-4326",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16607285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19052253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24112473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26037596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26829886'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28440491'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28789347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30627326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9537422'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.042525988,0.479342471,0.000255,0.832651688,0.23898231,-0.0733433,"hsa-mir-4326","hsa-mir-18a-3p",10628,18.7031994874005,21.2469310388419,20.1886064397821,21.0429471487952,20.4600011055885,"22.1562431925886","21.8366600154673","21.8240997973438","20.6160266202529","20.4073349661998","18.3911919716628","22.88250528621","19.9748627282079","20.4812827319586","22.048996491071","18.9298948365118","20.3386220428945","21.9378601686585","21.0220624718368","21.6446109939715","20.3766125704386","19.1331320524145","21.1026919488991","21.0241734595633","21.2373170891358","20.828886235692","21.3592560333805","20.0613680739444","21.8627974950631","21.4085719514752","20.1241946054942","19.4166111120024","19.5457466087242","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10628,"TXNIP","hsa-mir-18a-3p","hsa-mir-629-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30954576'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/16607285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19052253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24112473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26037596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26829886'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28440491'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28789347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30627326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9537422'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.042525988,0.479342471,0.000993,0.510724721,0.23898231,-0.0733433,"hsa-mir-629-5p","hsa-mir-18a-3p",10628,20.1886064397821,21.0429471487952,19.3863468524086,17.5496563868039,19.4170964661159,"19.4360533873828","21.9032076498701","20.1919839382449","21.8240997973438","19.0786063004147","20.4073349661998","22.9009556529173","22.88250528621","22.048996491071","18.9298948365118","20.6829023712585","20.9633360626865","20.6153594976035","18.3295380021727","19.7850112273912","21.7570333642907","20.3766125704386","21.1026919488991","21.0241734595633","21.2373170891358","23.4771970221642","19.4166111120024","21.5840662730364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10628,"TXNIP","hsa-mir-301a-3p","hsa-mir-18a-3p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30322806'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16607285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19052253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24112473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26037596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26829886'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28440491'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28789347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30627326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9537422'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.000271,0.557749898,0.042525988,0.479342471,0.23898231,-0.0733433,"hsa-mir-18a-3p","hsa-mir-301a-3p",10628,21.7264875958746,21.0662337588806,21.0429471487952,20.4600011055885,21.8366600154673,"21.8240997973438","20.6160266202529","19.0786063004147","20.4073349661998","22.9009556529173","21.4786754328355","18.3911919716628","19.9748627282079","18.7017175222553","20.4812827319586","22.048996491071","20.3386220428945","20.5682308763863","20.9633360626865","20.6153594976035","21.9378601686585","21.0220624718368","21.9632992553954","18.5800769372461","22.0866946438129","21.3647869537214","21.1926545576319","21.6446109939715","21.7570333642907","20.3766125704386","21.1026919488991","21.2373170891358","21.3592560333805","19.8786210073019","20.6909564332717","19.5457466087242","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10628,"TXNIP","hsa-mir-4326","hsa-mir-629-5p",0.0055,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30954576'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/16607285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19052253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24112473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26037596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26829886'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28440491'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28789347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30627326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9537422'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.000255,0.832651688,0.000993,0.510724721,0.23898231,-0.0733433,"hsa-mir-629-5p","hsa-mir-4326",10628,21.1393664065131,21.367311173519,20.1886064397821,21.0429471487952,21.8240997973438,"20.4073349661998","22.88250528621","21.3409186905381","22.048996491071","18.9298948365118","19.2641326335951","21.5459177758697","20.3766125704386","22.3020466486","21.3788512188225","19.4269617389565","22.8248308767683","20.949625596889","21.1026919488991","21.0241734595633","21.2373170891358","19.4661602305566","21.1434464601262","23.44939158476","20.4231339025442","20.8863104262428","18.4590149764056","21.3506522685352","19.4166111120024","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10802,"SEC24A","hsa-mir-30c-2-3p","hsa-mir-181c-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.012599225,-0.506629362,0.046954727,0.3794518,0.68092778,-0.0276819,"hsa-mir-181c-5p","hsa-mir-30c-2-3p",10802,18.6659846207872,17.9409960670992,18.8001539234978,18.0301697565999,17.7319496974964,"18.8047613651954","17.4012100249808","18.426009318168","18.7628522127133","18.3259020808315","18.0054235220846","18.0114630359094","18.1009547329433","18.1792325329031","17.3406812701312","17.7735740388661","17.0252710517477","18.4875378774099","17.7913308995944","17.5820745452135","17.6299759258328","17.3746171069318","17.5462726894925","18.0349224948579","18.1710295503489","18.274109882925","18.275742865978","17.8097147435543","16.4766380351747","18.922401144933","18.6905874624257","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11057,"ABHD2","hsa-mir-20a-5p","hsa-mir-106a-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.131934661,0.265019514,0.208565523,0.176798534,0.32230928,-0.0635685,"hsa-mir-106a-5p","hsa-mir-20a-5p",11057,18.7735574425594,20.5928570860827,20.1423720514997,21.0302079534831,19.7468428158519,"19.8610876658446","19.458297683576","19.5977061883079","20.072578641211","19.9066904461057","18.900405676207","19.9846102205954","19.7458686662126","18.9587249244037","18.0370018913024","18.7842960661324","19.7183588569235","18.3861178857678","20.1183531445177","19.7994646887648","19.5319923450378","19.2312049381176","19.8891781414218","19.0733297495379","19.1419605426431","20.2332775238985","19.7296756304659","20.5597216927876","18.5517174707228","19.7757054133368","20.512358898623","19.1965101113084","20.5192620898249","19.0896776260583","19.9590188519879","20.567291453386","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23002,"DAAM1","hsa-mir-20a-5p","hsa-mir-182-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29669588'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31021172'>PubMedLink</a>",NA,"tarbase","tarbase",0.131934661,0.265019514,9.31e-18,3.672049043,0.50641566,-0.0472078,"hsa-mir-182-5p","hsa-mir-20a-5p",23002,17.2162074627107,17.887140926135,17.3126588354637,15.9838340222065,18.5460753371422,"16.7640810471694","18.4380298476655","17.0651004710328","17.7077629638155","15.421097645972","14.8707850535864","14.3780861406698","17.8084515604276","15.738240512738","17.3447214785002","17.3312096173304","17.3767314694868","16.539094764825","17.0936124915793","17.4930976861859","17.6632779795282","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23086,"EXPH5","hsa-mir-450b-5p","hsa-mir-20b-5p",0.003,FALSE,NA,NA,NA,"mirtarbase","tarbase",1.58e-15,-1.351395607,0.424625171,0.180675332,0.00167953,-0.2386341,"hsa-mir-20b-5p","hsa-mir-450b-5p",23086,13.2858163841583,14.546998975723,12.4079228889402,15.4979509880578,8.9796661784008,"13.76958198734","12.8601435962809","12.5673395043962","16.7651535140835","14.1317670505101","12.528942485591","11.5456922906612","15.9491911357531","14.8620102790721","7.16335825689193","12.3454581969622","16.6681288888659","14.3782324576091","11.913025607108","9.5693871971392","16.7952370394341","13.4933176949705","6.51099466264623","13.9640796493891","16.7950378667372","17.090585963665","16.7542121634691","15.1301379055907","15.0607197775265","10.8765828858676","13.2787781502811","15.9386089491884","15.7975629531819","15.2082288131911","14.3883843206367","14.6525020618249","13.2130839279783","16.0415420505171","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23111,"SPART","hsa-mir-301b-3p","hsa-mir-362-5p",0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/25449782'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31109594'>PubMedLink</a>","mirtarbase tarbase","tarbase",5.31e-06,1.30607749,0.002892591,0.57214538,0.03122616,-0.1554178,"hsa-mir-362-5p","hsa-mir-301b-3p",23111,15.5457157973856,13.902256777547,15.9366387867375,13.7086475569411,17.5262781261827,"15.8826186033182","15.1653014347602","14.5744149837484","15.7932151400946","15.0531295578297","14.747663661755","13.9791516907531","15.086704527034","16.6167698642687","17.4440357640041","14.6096427912705","15.7945840805448","15.0048143555504","13.7427174265321","16.5092000559837","13.3942247905541","14.9266180212725","14.9757358802702","15.4442501327334","17.2595734921238","16.2164315060106","13.7933027398146","13.9206073252327","15.5116757900201","13.3824046921593","14.6558169954916","13.722600340184","13.6595228499983","14.4115946490288","16.7773295004861","14.0918084421324","16.4101744943195","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23254,"KAZN","hsa-mir-455-3p","hsa-mir-885-5p",0.0095,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20815808'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27738331'>PubMedLink</a>",NA,"tarbase","tarbase",0.003544006,-0.559289551,0.765171982,0.071609144,0.00120563,-0.257145,"hsa-mir-885-5p","hsa-mir-455-3p",23254,12.9844687868418,12.5657204257993,13.4811421455927,10.8762023595122,14.3818864621272,"10.1931965538778","16.7169051968205","14.1998686232861","17.7940057135789","12.0618185326274","10.777655263185","11.0227789506177","19.0530278350966","13.0327855208849","9.38211555688074","11.9452347955949","12.125288961252","14.0360663436226","13.2086324753844","14.2924282371456","13.7264551852904","12.5645031814144","11.7724847771955","12.633170472253","13.960823681006","12.2097787051249","9.3812470507711","11.0701341656024","13.9464727516661","9.68502050017071","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23362,"PSD3","hsa-mir-130b-5p","hsa-mir-17-5p",0.0035,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>",NA,"mirtarbase tarbase","mirtarbase tarbase",0.000775,0.745031251,0.004778207,0.503502931,0.22120808,-0.0871225,"hsa-mir-17-5p","hsa-mir-130b-5p",23362,15.6255489499062,14.3087385977305,13.0239926539062,16.1887565562306,16.9639689479482,"16.1280152007377","16.0805557843532","14.2045415251562","16.4293772868865","14.7434670529795","15.9037059110553","18.3033792907642","16.5325344035264","17.01389282626","12.8452897381812","13.7195245746397","14.9505491903999","16.1454955324522","16.7113174037705","16.2180932117122","13.622074438284","16.1302004492704","16.4509892271521","13.4179459246652","13.9429888834173","17.1819702605834","13.7700861985632","16.1510264832711","16.4723388184174","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23362,"PSD3","hsa-mir-654-5p","hsa-mir-130b-5p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.759306739,0.061698239,0.000775,0.745031251,0.22120808,-0.0871225,"hsa-mir-130b-5p","hsa-mir-654-5p",23362,15.981490429589,14.2045415251562,17.0497799745095,14.7434670529795,15.9037059110553,"18.3033792907642","15.6253384744495","12.8452897381812","13.7195245746397","16.2138005784775","15.906770178371","12.4626180174554","16.1454955324522","15.7615921521929","15.7535032142114","15.2953765555261","16.2180932117122","16.6043202973149","16.0918168978837","16.4509892271521","17.1819702605834","16.9623406052534","13.7700861985632","16.6149171623599","15.6268688357393","16.2140712017343","16.4723388184174","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23670,"CEMIP2","hsa-mir-301b-3p","hsa-mir-335-5p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",5.31e-06,1.30607749,0.031159816,-0.465809617,0.89601457,-0.0086921,"hsa-mir-335-5p","hsa-mir-301b-3p",23670,17.2109415807488,19.274937189369,19.9917198322785,17.8711269088759,20.5933918218523,"18.9391921252786","17.2234675614154","17.2034917720418","19.8921878563459","19.861218024917","20.4469279901697","20.3242654942989","17.6330190887356","17.9998616053181","18.1875609062831","19.0145183773194","19.3285976333974","19.1763777651081","17.0932229399429","19.8589016251855","17.7932171628995","19.8299850068139","18.7449039887418","20.6093266495366","19.9696255380904","20.1601516300953","18.9375224426199","19.0972638507426","19.8567823605278","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
