"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67"
3949,"LDLR","hsa-mir-199b-5p","hsa-mir-330-5p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29807015'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31320936'>PubMedLink</a>","tarbase","tarbase",0.186941206763681,-0.4140122208817,0.314602094517623,0.451079583017493,0.951551610604177,0.0118214046755922,"hsa-mir-330-5p","hsa-mir-199b-5p",3949,17.0544704138706,17.3051473107968,"17.0654923275209","16.9854095503811","20.4790737544095","16.4264557545392","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4232,"MEST","hsa-mir-29c-3p","hsa-mir-29b-3p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23775149'>PubMedLink</a>","tarbase","tarbase",0.162525651892987,-0.366338630200331,0.504345584953716,-0.197838922359507,0.423457809163214,0.16234153436425,"hsa-mir-29b-3p","hsa-mir-29c-3p",4232,17.2621304856396,16.9140606841463,"16.6655472302702","18.567329838063","19.6311831459321","14.242134721551","18.0206364203053","16.9651208450929","17.4806399325497","17.6368543423764","18.5208235864287","18.3013378652594","17.3724014687179","16.0106805083444","17.542767094532","18.4128579135322","17.5398727543286","17.1326752750532","17.1579110822682","16.9310794068196","16.7245543203694","19.4786469218128","18.1547313097272","18.7606235334065","18.7269772126712","19.1046215919244","16.9078636167936","17.819888745328","17.2960475490221","18.8933201322688","17.9474451244996","16.2038474260732","17.0939537632671","17.2258009024515","17.37893981762","18.6738776939826","17.3694475528606","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4311,"MME","hsa-mir-379-5p","hsa-mir-125b-2-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.0553720943903267,-0.528357483615671,0.0389651948853058,-0.747813012666738,0.721564809995878,-0.0786129129821648,"hsa-mir-125b-2-3p","hsa-mir-379-5p",4311,13.048990714173,11.2153290348611,"9.83970562287827","19.0338540632707","14.144237770512","12.7389178085733","15.0539141886389","14.9523053857083","13.6029955512791","12.1435348380541","13.9195412323999","10.8367814414162","17.3626582066461","9.12677582115195","12.0460083256181","15.6352038990679","16.8461156007029","15.8440584850079","7.36765070960889","13.7532175251915","10.8150241307603","11.7811486480073","14.607536632189","10.4637697648092","11.8142234940482","16.5933339433909","16.1641121182542","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4609,"MYC","hsa-mir-323a-3p","hsa-mir-497-5p",0.0085,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16325511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17444495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24626956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24662128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9286730'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9648593'>PubMedLink</a>","mirtarbase","tarbase",0.81694651488875,0.176819339886872,0.0602786263793021,-0.736930236174511,0.799586542229862,-0.0473372717919662,"hsa-mir-497-5p","hsa-mir-323a-3p",4609,15.637832201824,21.1436925219731,"20.4789159996055","19.4015455081408","18.223223749426","21.3176119750542","21.1488151819027","20.6717693726737","19.4738361769871","19.4756413884448","20.774905958365","17.0178282647875","19.0943523714397","20.045693465995","21.0552751925325","21.4128639039333","19.2737048090906","15.9001074831047","19.6457518348975","19.3078125387346","18.8589514678779","14.0709301580737","18.9326253795437","19.7423887625721","20.1570410443164","18.4843571057825","15.8537224000351","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4820,"NKTR","hsa-mir-18a-5p","hsa-mir-143-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29336659'>PubMedLink</a>",NA,"tarbase","tarbase",0.0183724665831381,1.36479706078864,0.00927646173608533,-0.535773518932881,0.942247982628934,0.0149402963854629,"hsa-mir-143-3p","hsa-mir-18a-5p",4820,16.4534408450808,14.6114486879327,"15.442927155609","16.9569944790426","15.7401048022507","16.2352550158448","14.9756667121468","15.5126474121443","15.7303875806982","17.4846194700667","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5066,"PAM","hsa-mir-548j-5p","hsa-mir-9-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.0706477898331914,2.6858489615107,0.762788688713729,-0.0795066611988455,0.428045577605655,-0.149609784366214,"hsa-mir-9-5p","hsa-mir-548j-5p",5066,17.0219566385694,18.0790386359092,"17.4500412446742","18.1856118049818","17.4853497919418","17.0845417415426","17.2355281530704","19.6956257041255","17.3415579662847","17.5909005041895","17.7601439828895","16.3101386410018","18.9782971744315","16.5967032388495","18.1872774040715","17.3027403439489","17.9674705383669","17.818876934048","17.0249149794446","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5168,"ENPP2","hsa-mir-152-3p","hsa-mir-138-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>",NA,"tarbase","tarbase",0.34467980180323,-0.290329807222425,0.118853415707329,1.48423725031056,0.0572931551034452,-0.375909701150225,"hsa-mir-138-5p","hsa-mir-152-3p",5168,12.7284926273668,17.1056022249688,"12.9279452918739","15.0094787741174","13.870236608693","13.9577022453318","14.0993281727012","15.0210728761581","11.9502139030393","12.3420421305326","14.927931439137","13.7674736538948","18.1134398582782","13.6782103090874","12.987284890883","14.0447355474343","15.1009101221843","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5569,"PKIA","hsa-mir-429","hsa-mir-20a-3p",0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.00177345722031615,1.46941686493742,0.318511566981444,0.590321592335799,0.907117810984658,-0.0251616302709637,"hsa-mir-20a-3p","hsa-mir-429",5569,11.1385885461095,11.5372722504755,"14.9120364011922","12.67938922805","15.0923646829609","16.7065035150268","15.5789172150788","16.4023235615018","13.4046743962376","17.4824464687537","14.1682005856561","11.3042348735159","9.58776670030264","16.8787528685282","15.3395027152802","16.9197012996148","17.4912822032397","11.0337375608549","16.799944619982","10.3604205062911","14.6929778195643","11.970613173302","16.7071259499471","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5591,"PRKDC","hsa-mir-215-5p","hsa-mir-653-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.0322094108226478,1.76997556798591,0.561937086022753,0.390565676666843,0.602233540084394,0.102996101624978,"hsa-mir-653-5p","hsa-mir-215-5p",5591,19.2243914349444,17.7415839717921,"19.0955959803813","18.0358905460898","18.1049123921628","16.7427355563191","18.5540557460734","17.6398294896588","18.230289154673","17.5762520995155","17.5063523636505","17.8214736677913","18.3533309795862","17.6786943767715","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5793,"PTPRG","hsa-mir-193b-3p","hsa-mir-9-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.974581122128684,0.0114257263877436,0.762788688713729,-0.0795066611988455,0.39803909041323,-0.176452153644562,"hsa-mir-9-5p","hsa-mir-193b-3p",5793,14.6681875798369,15.0072577736599,"15.3294413401921","16.1891745090634","13.4069294353775","13.0543730422476","15.1457731500566","14.3608322390387","13.1102061479534","11.8520703515733","14.2211819051643","15.8071925411427","14.0921087101053","13.8978742312654","15.0063491848246","15.3691139863853","13.7741364586628","13.661880475839","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5912,"RAP2B","hsa-mir-329-3p","hsa-mir-19a-3p",0.0085,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29028098'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31232491'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28390112'>PubMedLink</a>","mirtarbase","tarbase",0.440967641389707,-0.63191069521806,0.422649790567994,0.340295375219834,0.432116475777403,0.154873568422755,"hsa-mir-19a-3p","hsa-mir-329-3p",5912,17.0643934465604,18.6124045225887,"19.5713641139506","19.3621623791112","17.2293081497271","18.4144505244421","16.9783953281287","18.0567020679043","19.6608859392732","18.1699349525951","17.6945888289852","19.4665897685168","17.4756607569747","18.237917673307","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-29b-3p","hsa-mir-96-5p",0.008,TRUE,NA,NA,NA,"tarbase","tarbase",0.504345584953716,-0.197838922359507,0.00016620911533373,2.92926092591663,0.611269928986097,-0.109939641678788,"hsa-mir-96-5p","hsa-mir-29b-3p",6095,14.9804468408217,13.1855451565576,"12.8360475514463","11.7704290580847","13.5786497742223","14.4012201000369","13.581687627203","14.3871499150914","13.4900828478361","12.8784281156193","14.616216334531","12.0169213507026","13.569937060036","13.3527283825972","11.6950406187352","13.769182498603","12.1706682739288","13.1839586506775","14.3825266671486","13.6548427547012","11.4552442075608","14.4217600440567","13.6939009677594","11.7275834479736","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-125b-5p","hsa-mir-9-5p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.0246558460047033,-0.59514617668095,0.762788688713729,-0.0795066611988455,0.975308509672481,-0.00590331215081479,"hsa-mir-9-5p","hsa-mir-125b-5p",6648,17.2943410160333,20.5565647758325,"18.1848413304528","19.521066677815","20.2437270055944","18.5137550335099","18.2127387327219","18.4345962943892","18.0115175877519","18.2396794343704","19.7764121024129","19.1886482553813","17.740253063556","19.96868607249","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-30a-3p","hsa-mir-150-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.0658248713872749,-0.469838646766521,0.310661130689741,0.859188021061879,0.975308509672481,-0.00590331215081479,"hsa-mir-150-3p","hsa-mir-30a-3p",6648,17.9710001290462,19.5331861960433,"19.3669873716648","17.4499144475705","19.2447395506626","17.8914045925978","18.0582505731751","19.1923267096415","18.1114711380429","18.1310083366233","17.4044034265776","17.5919764125032","17.8671187468349","19.3372937407679","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-409-5p","hsa-mir-183-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","mirtarbase",0.338146533173189,-0.461834704251302,0.0264621296434977,3.20026911603533,0.975308509672481,-0.00590331215081479,"hsa-mir-183-3p","hsa-mir-409-5p",6648,17.8914045925978,17.5273986466646,"19.775081298364","17.489447628329","19.8148643579248","18.1569119652347","18.2127387327219","19.921038078098","18.0495460976925","18.6773896088175","18.1128483381714","17.3692255985453","19.8166915259815","18.0001056498289","20.9697433219741","17.2070254273113","17.8308322855839","17.8436621722925","18.050802482808","19.4384335276761","17.9109661949486","17.2542119982915","17.1497948264724","17.7210911044736","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-9-5p","hsa-let-7c-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","mirtarbase",0.762788688713729,-0.0795066611988455,0.0233464195077066,-0.555112454100892,0.975308509672481,-0.00590331215081479,"hsa-let-7c-5p","hsa-mir-9-5p",6648,17.2943410160333,20.5565647758325,"18.1848413304528","20.2437270055944","18.4345962943892","17.2518233792005","19.2287667760523","18.0115175877519","18.0337691815365","17.0372888730725","20.5190339311555","18.031374058143","19.96868607249","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-99b-3p","hsa-mir-409-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.644364579300676,-0.169422502172692,0.338146533173189,-0.461834704251302,0.975308509672481,-0.00590331215081479,"hsa-mir-409-5p","hsa-mir-99b-3p",6648,17.8914045925978,19.1923267096415,"18.5137550335099","17.8953826676053","19.8148643579248","18.1569119652347","18.2127387327219","18.2774863148431","18.7502623636021","19.921038078098","17.3692255985453","18.0001056498289","18.4371013327583","17.2070254273113","17.8308322855839","18.4124499829504","17.9109661949486","17.1497948264724","19.96868607249","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6662,"SOX9","hsa-mir-33a-3p","hsa-mir-138-5p",0.0035,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/23064448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25310288'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26036262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29099271'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31298315'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.20384451412024,1.06534490885349,0.118853415707329,1.48423725031056,0.091076384241746,0.357547023805397,"hsa-mir-138-5p","hsa-mir-33a-3p",6662,18.0366649607509,18.0965141785783,"18.8468914614265","18.1055173081477","16.1615635006096","17.4870345882184","19.2926800233008","20.6239247926605","18.7326132188847","14.4926349974598","20.31846066655","16.2178703646942","16.0942485064598","18.8798704603232","16.3457876821126","18.7714532139976","20.7897682622737","16.9944963783027","16.4552245561418","17.467300136713","14.9873173505071","17.6633944187627","16.7202244075181","17.1063859503482","19.4292782470419","16.2204653028942","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6711,"SPTBN1","hsa-mir-152-3p","hsa-mir-200a-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.34467980180323,-0.290329807222425,0.00390959654905266,1.17802210560178,0.681955175261497,-0.0787509854886089,"hsa-mir-200a-3p","hsa-mir-152-3p",6711,17.730256372895,18.2753095093849,"17.2374918653079","17.9610182070961","17.6423534680049","18.7779594861094","18.3015888686577","16.6009376075795","17.7041610204462","17.5458784986935","17.3212995574625","18.4663996448687","18.0285902086493","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6781,"STC1","hsa-mir-146a-5p","hsa-mir-34c-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23382863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28545028'>PubMedLink</a>","tarbase","tarbase",0.379518794798276,0.326980952359323,0.148458213567093,0.872386594011351,0.824878019889573,-0.0456008563464048,"hsa-mir-34c-5p","hsa-mir-146a-5p",6781,18.3601101438729,17.3629261027653,"14.2450945169989","14.7160513272533","13.9719367628635","15.3476428832307","13.5160459289585","16.076646919697","15.7389437396291","16.2982671828394","17.9256617176053","16.5138811342047","14.316351643204","13.7576987761432","14.3282255593379","14.6364582358651","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7035,"TFPI","hsa-mir-1-3p","hsa-mir-155-5p",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29627439'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31118671'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.00018829343560288,-1.32154602371793,0.473401998563086,0.235037760247809,0.206733336464313,-0.26193683100018,"hsa-mir-155-5p","hsa-mir-1-3p",7035,15.2945418925548,13.9358374741618,"13.0360703306175","13.8228245416447","13.9168470103478","15.2170416985593","14.1203540373554","13.5751925492087","15.7922748539391","13.2521606256171","11.514132441592","11.530099910322","12.1433850042859","13.2432713488898","12.6295476573508","14.360551803674","13.2797758265312","14.7085933503645","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7037,"TFRC","hsa-mir-495-3p","hsa-mir-125b-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30651591'>PubMedLink</a>","tarbase","tarbase",0.0914136441630282,-0.804313393067232,0.0246558460047033,-0.59514617668095,0.44681443060836,0.147558000146066,"hsa-mir-125b-5p","hsa-mir-495-3p",7037,19.3938581039467,19.2778921133178,"19.1222410758034","17.892294850486","17.9197756609109","18.0617205970801","19.0560191686872","17.7973243466956","19.0389597747988","19.3576160025813","20.7649402002917","19.7491762398169","20.0286526976546","18.2950083427324","18.505335941383","18.9669775618433","20.4675033738935","19.8024655995178","18.4847623176766","18.0564348631792","18.8490333069941","18.7548451047268","20.7866015610735","20.2011685125549","19.7668959145897","18.1225083210578","20.1528836557754","18.8396723469658","18.7747960584973","19.0770274290574","18.6117480476298","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7057,"THBS1","hsa-mir-222-3p","hsa-mir-550a-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11555600'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29434970'>PubMedLink</a>","tarbase","tarbase",0.863940325319415,0.061820557847157,0.0440401632334731,1.83704247230854,0.144193737781109,-0.271075072634571,"hsa-mir-550a-3p","hsa-mir-222-3p",7057,16.0439505503965,14.8822061032293,"20.8434897363348","17.7451101856082","18.9238968458227","17.0517913569383","17.6204532541025","18.5239427693128","16.9360584633406","15.2889563035148","15.3222390840089","15.1855516284605","20.5772335910064","17.6436362440904","17.0615375298972","15.3333407252619","18.7489982252247","15.970276796293","15.4050506760046","17.2034829154636","15.9244632343313","17.3180291631667","15.2100434124663","16.1389377013843","16.7102458518742","20.8741940582798","19.5630869909851","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7227,"TRPS1","hsa-mir-221-3p","hsa-mir-429",0.0035,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29242498'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30993566'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.637762759321914,-0.143386214521586,0.00177345722031615,1.46941686493742,0.910849116541535,-0.0235318445412786,"hsa-mir-429","hsa-mir-221-3p",7227,17.5968619175685,15.3368451521175,"13.4359112549146","15.0758599732774","16.2073570674103","13.8658453538998","16.1495238941559","17.307637163741","16.0894805956557","14.6140258329235","16.9938454589706","14.7984389587088","15.2039190673863","15.251824770322","16.0404736226559","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
