"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50"
9510,"ADAMTS1","hsa-mir-424-5p","hsa-mir-940",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114229'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27859935'>PubMedLink</a>","tarbase","tarbase",0.0105426689745053,-0.144977150716347,"hsa-mir-940","hsa-mir-424-5p",9510,16.0312579,17.05857776,"15.90675459","18.04920468","15.97594122","17.35946784","15.1033427","16.5764434","15.36256128","15.35400702","14.6672313","16.19283466","15.18263595","14.15215716","15.43193704","15.10802255","15.03255973","14.04970649","15.0229785","12.90073491","14.60419677","15.14338474","17.00715856","15.96337891","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10000,"AKT3","hsa-mir-224-3p","hsa-mir-424-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28028179'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30186040'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30555259'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.101484228516512,-0.0979410851267944,"hsa-mir-424-5p","hsa-mir-224-3p",10000,14.15762449,15.37955255,"14.82852374","16.91072225","15.84282757","14.7147308","14.43072079","13.55831256","16.35684368","13.2932955","13.32320343","13.82672531","13.31824413","12.49433182","12.954882","13.05259735","14.39844003","13.42576483","12.13467252","11.92552568","13.86099257","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10628,"TXNIP","hsa-mir-16-1-3p","hsa-mir-301b-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11748459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12553030'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17671698'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.0343678899277109,-0.104725937912788,"hsa-mir-301b-3p","hsa-mir-16-1-3p",10628,22.10890258,20.97440288,"21.54545447","20.03611769","21.96932485","20.70032931","18.80696069","20.4709684","20.91498732","20.44897327","21.17081139","22.73086326","22.6114876","20.73094365","20.7820083","21.04586774","18.69922551","19.69566791","21.10777742","20.40243965","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11080,"DNAJB4","hsa-mir-545-5p","hsa-mir-105-5p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0952297563495106,-0.0958209341738208,"hsa-mir-105-5p","hsa-mir-545-5p",11080,14.47680209,14.07808347,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11096,"ADAMTS5","hsa-mir-224-5p","hsa-mir-424-5p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25786261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27906093'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29143120'>PubMedLink</a>","tarbase","tarbase",0.511700758305865,-0.0411441139772251,"hsa-mir-424-5p","hsa-mir-224-5p",11096,13.73980022,14.2138714,"13.34343764","13.96617745","14.17690328","12.93822908","15.03086108","12.6589245","12.58569362","12.69500337","12.1448845","13.16132223","13.45714991","12.14924791","13.45190773","13.26560055","13.73651375","11.82957495","11.94015066","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23466,"CBX6","hsa-mir-135b-5p","hsa-mir-18a-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.0617928824699472,-0.10579119494672,"hsa-mir-18a-3p","hsa-mir-135b-5p",23466,15.72320741,15.01604667,"17.54556646","16.07709985","16.70399975","15.1422144","12.99161934","16.3114171","15.11368663","15.91182898","13.00645202","16.68332978","15.34720607","14.26104907","13.9097415","16.96848772","17.17141439","14.35277418","15.4954221","15.1933015","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23466,"CBX6","hsa-mir-135b-5p","hsa-mir-589-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.0617928824699472,-0.10579119494672,"hsa-mir-589-3p","hsa-mir-135b-5p",23466,15.72320741,16.07709985,"16.70399975","14.70052774","14.40418445","16.3114171","15.91182898","15.65116854","13.00645202","16.68332978","16.28442686","15.34720607","16.96848772","15.1933015","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23466,"CBX6","hsa-mir-31-5p","hsa-mir-1288-3p",0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30396078'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.0617928824699472,-0.10579119494672,"hsa-mir-1288-3p","hsa-mir-31-5p",23466,15.72320741,16.22159517,"15.48905939","17.20513042","15.1422144","15.25483257","14.62668602","14.70052774","16.10850003","17.32111687","16.3114171","15.45955664","15.34720607","17.17160098","15.22883206","16.8901023","16.49158443","16.05974322","15.4954221","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23467,"NPTXR","hsa-mir-552-3p","hsa-mir-125a-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0229825787571529,-0.139512748445255,"hsa-mir-125a-3p","hsa-mir-552-3p",23467,13.59992464,15.16452238,"12.52236341","13.19694824","15.46090956","12.72205497","12.79409697","12.6017831","13.37249297","14.91715996","10.85859866","13.65728313","12.63607757","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23612,"PHLDA3","hsa-mir-424-5p","hsa-mir-625-5p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.664254389126065,0.0243552581002459,"hsa-mir-625-5p","hsa-mir-424-5p",23612,15.95233448,16.93259628,"18.10705395","17.98336262","18.67101498","19.10537599","15.38987004","15.03966735","15.8984236","14.29412856","18.02390565","14.52160733","18.00644659","18.85172897","16.3181589","16.30016493","16.99240973","15.46909543","17.91816908","16.43262202","15.33400437","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23768,"FLRT2","hsa-mir-31-5p","hsa-mir-877-3p",0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30396078'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00611674315176581,-0.18327393970485,"hsa-mir-877-3p","hsa-mir-31-5p",23768,9.350166786,8.468448212,"10.65361037","7.337948738","9.361298627","11.31643146","9.133814656","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
25953,"PNKD","hsa-mir-20b-5p","hsa-let-7c-5p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28960316'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29917119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30510241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31089142'>PubMedLink</a>","tarbase","tarbase",0.966605468713131,-0.00224928331312288,"hsa-let-7c-5p","hsa-mir-20b-5p",25953,18.52449086,18.16364712,"18.02523697","19.01396096","18.22714857","18.111773","18.20053324","17.33144921","18.27444253","17.93843985","19.44672657","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
26240,"FAM50B","hsa-mir-301b-3p","hsa-mir-301a-3p",0.0075,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30362160'>PubMedLink</a>",NA,"tarbase","tarbase",0.0290380546771038,-0.128026738316517,"hsa-mir-301a-3p","hsa-mir-301b-3p",26240,15.90784877,13.96857522,"12.9464285","14.36402311","13.59254948","12.66456874","12.68929167","13.21663977","15.73415059","12.09260991","16.1987966","16.26084013","12.27995074","11.82548978","13.06554566","14.01596746","13.12098403","15.85788764","12.81446388","13.61710057","12.05709489","13.17636741","14.48513471","12.09695789","15.8523196","13.75820568","15.84397608","12.32997924","16.89165222","12.70540307","15.79299122","12.73190508","12.38953223","11.57692302","16.17431428","16.46944647","14.32572037","13.45562231","17.01041172","12.25771556","""""","""""","""""","""""","""""","""""","""""",""""""
51804,"SIX4","hsa-mir-144-5p","hsa-mir-144-3p",0.005,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28584719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31301290'>PubMedLink</a>","tarbase","mirtarbase",0.0001101235946126,0.278714371687579,"hsa-mir-144-3p","hsa-mir-144-5p",51804,13.85279547,13.9585052,"10.57666272","12.18396118","11.01205966","11.60164917","10.77704913","9.282972695","10.86026861","10.46663814","10.15665823","12.45574018","12.19481147","14.63235966","15.20623251","11.14658863","12.19271945","13.40014318","14.30080156","11.22143415","9.491866756","10.79963449","12.70755442","11.78958625","10.83631271","11.75364066","10.74583712","11.07637562","9.066581962","10.76817679","9.119274188","11.06968498","9.792218014","11.84128983","10.19573099","11.00254104","10.68058477","12.52582063","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
51804,"SIX4","hsa-mir-149-5p","hsa-mir-144-3p",0.007,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28584719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31301290'>PubMedLink</a>","mirtarbase","mirtarbase",0.0001101235946126,0.278714371687579,"hsa-mir-144-3p","hsa-mir-149-5p",51804,13.13692247,12.18396118,"10.77704913","9.282972695","12.45574018","11.14658863","11.08436922","12.63716951","9.491866756","11.75364066","10.74583712","11.07637562","11.50125153","10.53802394","11.00254104","11.47482366","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55084,"SOBP","hsa-mir-30c-1-3p","hsa-mir-181d-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.120835804585606,-0.0964110529693456,"hsa-mir-181d-5p","hsa-mir-30c-1-3p",55084,13.25603858,10.91694739,"12.66747004","12.01367535","13.51736478","12.50034217","13.30345679","15.62210736","11.11145587","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
56895,"AGPAT4","hsa-mir-605-5p","hsa-mir-455-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.589145455478381,-0.0334945797669507,"hsa-mir-455-3p","hsa-mir-605-5p",56895,13.8206056,12.09479334,"13.80550074","13.36439341","14.33281022","12.02725806","12.34758693","11.01453487","10.12088005","14.91932664","15.28668214","12.45076075","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
56937,"PMEPA1","hsa-mir-760","hsa-mir-629-3p",0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28618945'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29661228'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12670906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27998790'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30887697'>PubMedLink</a>","mirtarbase","tarbase",0.0278746010057591,0.119794759036049,"hsa-mir-629-3p","hsa-mir-760",56937,20.51365787,18.76753864,"19.52926873","17.58627849","15.26352739","17.82850005","19.35870859","21.90428457","17.44212134","19.58282301","16.35126019","16.84111491","18.55065521","19.66933249","20.19562318","14.76698374","18.13802856","18.93205771","17.35608042","17.99445942","15.9282632","17.16278808","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57473,"ZNF512B","hsa-mir-1226-3p","hsa-mir-629-3p",0.0015,TRUE,NA,NA,NA,"tarbase","tarbase",0.18122200756137,-0.0810805892641344,"hsa-mir-629-3p","hsa-mir-1226-3p",57473,14.17710736,15.32506481,"13.95269983","14.20031935","13.91839817","13.94279939","15.1740997","14.97210327","13.26237913","14.28726723","14.17198694","14.35252265","14.39781804","13.73706436","13.53309996","13.43553097","14.55949839","13.64765582","14.45214059","12.09523952","13.20865004","13.49794288","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-let-7g-3p","hsa-mir-424-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-424-5p","hsa-let-7g-3p",79026,17.64216578,19.27509642,"20.22804401","18.91864474","17.15192744","19.72966284","17.82690951","17.97550333","17.9997056","18.47416834","18.47114621","18.64340855","16.81606226","17.54005376","18.29141079","19.33581776","18.10724469","18.68072939","19.91296148","19.55528135","20.08706445","18.86802372","17.44495789","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-1226-3p","hsa-mir-1227-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-1227-3p","hsa-mir-1226-3p",79026,20.10745209,20.21925807,"19.56224606","19.46464235","19.9068962","19.60449363","20.22804401","18.77217555","17.15192744","18.93895535","18.26334009","19.23558289","18.55412833","16.70604812","18.33042901","19.46177235","19.31864575","17.97550333","18.54063262","17.54005376","18.72677038","19.00653557","17.41919278","18.21369444","19.34941313","17.07608368","20.08706445","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-1226-3p",0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30662799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-1226-3p","hsa-mir-203a-3p",79026,19.46464235,17.72924281,"18.44788769","19.25351836","18.77217555","18.26334009","18.49452594","18.33042901","19.7511828","18.23221915","19.436497","18.72677038","20.22614598","18.39358727","18.68072939","17.07608368","19.91296148","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-1227-3p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30662799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-1227-3p","hsa-mir-203a-3p",79026,19.46464235,20.72156371,"18.98084745","18.77217555","18.26334009","19.11750538","20.25262334","18.33042901","17.82690951","18.29918101","18.72677038","19.42330252","17.07608368","17.44495789","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-33b-5p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30662799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-33b-5p","hsa-mir-203a-3p",79026,19.27509642,20.72156371,"18.44788769","18.75077531","18.77217555","19.8297019","17.82690951","18.83200704","18.23221915","18.29918101","19.42509693","18.43397269","20.38126222","18.68072939","19.91296148","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-877-5p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30662799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0335234189760894,-0.111122006905933,"hsa-mir-877-5p","hsa-mir-203a-3p",79026,19.46464235,20.72156371,"19.33606484","19.01741958","18.77217555","18.33042901","17.82690951","18.83200704","18.23221915","18.29918101","18.72677038","18.68072939","17.07608368","19.91296148","17.44495789","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80034,"CSRNP3","hsa-mir-301a-3p","hsa-mir-301b-3p",0.0045,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30362160'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00050723302294015,-0.23876151034157,"hsa-mir-301b-3p","hsa-mir-301a-3p",80034,10.42136678,10.71498261,"9.288784625","10.83288509","10.82734479","11.14400115","9.933914386","9.908051084","6.049670715","10.06969121","7.190164773","8.847187016","10.04463964","10.40452077","10.67763802","14.14929826","10.34402854","11.29737954","9.891157586","13.61900079","10.43848867","6.933717526","10.6909841","11.90161708","8.086308324","11.52867909","12.42752123","6.824496377","8.472603022","9.656629032","9.467759794","10.03095317","11.1942662","9.165696039","9.566650835","11.70602251","10.58906939","8.322514216","8.425691797","10.09278146","""""","""""","""""","""""","""""","""""","""""",""""""
80129,"CCDC170","hsa-mir-744-3p","hsa-mir-1-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.219303619058231,0.0764335414454313,"hsa-mir-1-3p","hsa-mir-744-3p",80129,12.7388701,13.54214866,"13.73828409","15.95719503","13.51483186","15.46098206","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80315,"CPEB4","hsa-mir-1276","hsa-mir-301b-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26361147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27771769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551384'>PubMedLink</a>","tarbase","tarbase",0.192081563654313,-0.0759147356122191,"hsa-mir-301b-3p","hsa-mir-1276",80315,14.89487504,13.57963917,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80723,"SLC35G2","hsa-mir-376b-3p","hsa-mir-455-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.599811312384988,-0.0336442301512645,"hsa-mir-455-3p","hsa-mir-376b-3p",80723,15.10685859,12.32197475,"13.87742781","12.07114042","12.81582521","12.51194371","11.97566094","12.06672301","11.70684822","12.37335474","12.25858536","11.79261662","12.40458383","11.10754637","13.02767106","12.15248081","12.72522134","11.63759889","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81611,"ANP32E","hsa-mir-1-3p","hsa-mir-362-5p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.438043949137447,0.0425506813154848,"hsa-mir-362-5p","hsa-mir-1-3p",81611,17.55061768,17.45245943,"18.42144137","18.0882037","18.16453199","17.71577701","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84612,"PARD6B","hsa-mir-125b-5p","hsa-mir-580-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.240423379318406,0.0684477446431991,"hsa-mir-580-3p","hsa-mir-125b-5p",84612,13.93142315,16.89893395,"16.37371171","15.06436928","14.67168875","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-181d-5p","hsa-mir-33a-3p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.0067443759583945,-0.160581520317453,"hsa-mir-33a-3p","hsa-mir-181d-5p",85463,13.21834569,11.10270829,"14.89124262","12.89335018","11.83600989","13.50753262","12.91621941","13.24987704","13.3872787","12.86486145","14.21549893","12.71683909","14.43710174","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
91010,"FMNL3","hsa-mir-196b-5p","hsa-let-7g-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28591704'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25758200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30228782'>PubMedLink</a>","mirtarbase","tarbase",0.597429445235156,0.0313769090914577,"hsa-let-7g-3p","hsa-mir-196b-5p",91010,15.82384547,15.30867212,"15.10111848","14.5289463","14.60882199","15.14765824","15.92479809","14.62262822","15.97389307","14.45766497","15.41890831","16.50474269","16.32600631","16.35251804","15.14321673","15.61536357","14.43256049","15.10773892","14.62688159","14.83800788","13.72706944","15.15099914","14.24524513","14.15310646","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
94015,"TTYH2","hsa-mir-424-5p","hsa-mir-215-5p",0.0055,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29199273'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17569141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30670146'>PubMedLink</a>","tarbase","mirtarbase",0.0891844104306687,-0.104123225713142,"hsa-mir-215-5p","hsa-mir-424-5p",94015,13.2323228,13.34145371,"12.34110375","12.92472433","12.05968367","10.56703123","12.12750077","12.82924299","12.26900024","12.7876784","11.28213644","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
114991,"ZNF618","hsa-mir-210-3p","hsa-mir-19a-3p",0.0015,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28177881'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.594366775523955,0.0326698110845885,"hsa-mir-19a-3p","hsa-mir-210-3p",114991,14.49515841,13.54728589,"14.3499484","13.6170211","16.06633608","13.56711721","16.0872373","11.44350964","14.0836326","13.424763","16.49890495","14.08690303","13.62332519","14.51396914","14.29226176","14.90126843","12.17250839","13.35848817","15.09714326","16.12986886","13.25013037","16.0579763","16.3263055","15.70904675","14.98763304","15.38757785","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
151449,"GDF7","hsa-mir-501-5p","hsa-mir-362-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00149903217778955,-0.223235699231774,"hsa-mir-362-5p","hsa-mir-501-5p",151449,12.01029507,12.22583658,"11.65520047","8.567780364","11.7976042","10.48557403","8.306713551","8.88837652","7.996675459","6.944477383","8.899334611","8.515957396","11.1189995","11.86209713","9.857984703","8.336493231","6.622936338","12.47994145","10.39815465","8.440826625","9.257451668","8.830369344","9.09494544","9.179331011","7.53013694","8.419351248","8.733225543","8.879841549","11.46290215","9.950870525","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
158471,"PRUNE2","hsa-mir-196b-5p","hsa-mir-301a-3p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28591704'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30362160'>PubMedLink</a>",NA,"mirtarbase","mirtarbase tarbase",0.0414041605213161,-0.116987253930168,"hsa-mir-301a-3p","hsa-mir-196b-5p",158471,16.08745102,15.66172842,"16.84864667","15.01755003","15.82511747","15.90229207","14.97602357","14.58210938","15.29584959","13.05475539","14.99309667","13.19700842","16.046963","15.99120686","16.30818726","15.33990797","15.944498","14.30118658","15.72789313","16.17837331","13.53614353","15.30627295","13.37874548","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
