"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68"
3949,"LDLR","hsa-mir-199b-5p","hsa-mir-330-5p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29807015'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31320936'>PubMedLink</a>","tarbase","tarbase",0.186941206763681,-0.4140122208817,0.314602094517623,0.451079583017493,0.951551610604177,0.0118214046755922,"hsa-mir-330-5p","hsa-mir-199b-5p",3949,17.4978947262556,19.0086018180361,17.1600249494837,"18.4543129972859","18.7082335153334","18.1114385754403","19.1767604122731","17.7573394784408","17.5870226348782","17.9304503785567","18.2745286984609","18.3677347735682","17.6172154205733","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4232,"MEST","hsa-mir-29c-3p","hsa-mir-29b-3p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23775149'>PubMedLink</a>","tarbase","tarbase",0.162525651892987,-0.366338630200331,0.504345584953716,-0.197838922359507,0.423457809163214,0.16234153436425,"hsa-mir-29b-3p","hsa-mir-29c-3p",4232,18.9335128340544,19.3568779807212,19.2439942741532,"17.5612498084755","18.7427166778435","16.5403574986379","15.810200922083","19.6707586103063","19.6750884604126","17.3565892314808","19.2981177064166","20.4372525637573","18.8443783105609","18.7767348530098","16.8813983526242","19.1714950481886","12.9208931239262","18.9969525505859","16.9849933211263","19.5221381877212","18.2688544644785","18.2010164739365","16.1985139095307","18.1370132057564","19.299245961886","19.4221195962483","17.4938363150989","18.3972057512492","19.9505756051414","18.6865952776905","18.0831676815177","16.7509256808403","20.1994885390602","17.6138867376842","17.0768908724701","18.9016924200614","19.084747356628","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4311,"MME","hsa-mir-379-5p","hsa-mir-125b-2-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.0553720943903267,-0.528357483615671,0.0389651948853058,-0.747813012666738,0.721564809995878,-0.0786129129821648,"hsa-mir-125b-2-3p","hsa-mir-379-5p",4311,19.5360552906234,14.706521765416,17.8838708425997,"11.6979336465699","18.3051652977759","14.2488793238688","17.3186816213892","10.7163408313661","10.8207115729851","11.7123113742322","11.9781083715341","18.5071086019764","11.4977061404176","19.8663551444114","13.6508473655001","17.5276319361923","17.453746074518","15.3806026219861","12.3806428505491","12.9939498679523","20.2737346458502","18.2527573685097","9.39842828328798","17.4550169640176","18.0183870367877","18.2130508446638","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4609,"MYC","hsa-mir-323a-3p","hsa-mir-497-5p",0.0085,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16325511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17444495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24626956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24662128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9286730'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9648593'>PubMedLink</a>","mirtarbase","tarbase",0.81694651488875,0.176819339886872,0.0602786263793021,-0.736930236174511,0.799586542229862,-0.0473372717919662,"hsa-mir-497-5p","hsa-mir-323a-3p",4609,19.4030650758904,19.9605533601313,18.2402024137178,"20.7260184169467","16.7137029971297","21.011529586285","19.9466724472217","20.8394660183654","15.3934808592426","21.4768311747464","18.2580158851324","20.5923183578365","21.2858691695993","19.6455175804141","20.9529012930974","21.6945422122241","20.4331412994386","20.0868725063052","14.8839658506809","23.8507486130725","19.4866812049673","20.5653937942006","19.7084975919708","20.6112992040487","18.6816144839997","21.0841946878616","20.4607585427258","20.8336396039927","20.6085081108368","21.7149811146575","19.9453402632815","21.48881636213","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4820,"NKTR","hsa-mir-18a-5p","hsa-mir-143-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29336659'>PubMedLink</a>",NA,"tarbase","tarbase",0.0183724665831381,1.36479706078864,0.00927646173608533,-0.535773518932881,0.942247982628934,0.0149402963854629,"hsa-mir-143-3p","hsa-mir-18a-5p",4820,16.8290574178,17.4671140645349,16.4345555334976,"16.9840256924115","16.5095054622987","16.9300589606075","17.8026313937369","16.500718317812","17.9554781341371","16.913438825706","16.3322511463128","17.4430312493469","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5066,"PAM","hsa-mir-548j-5p","hsa-mir-9-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.0706477898331914,2.6858489615107,0.762788688713729,-0.0795066611988455,0.428045577605655,-0.149609784366214,"hsa-mir-9-5p","hsa-mir-548j-5p",5066,17.1038512333413,18.8266351249479,18.6032309504852,"20.5309615363029","18.5724769318727","18.4443408701782","19.1780176553658","19.3574302421557","18.567092153553","19.5493401320773","18.2556738724879","18.8625901280992","18.7901588788078","18.4859675518133","17.8863120527425","19.1037569150892","19.0313573300427","18.6756796037691","17.8916251172661","16.4727966932237","19.9047854752266","18.9953630748782","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5168,"ENPP2","hsa-mir-152-3p","hsa-mir-138-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>",NA,"tarbase","tarbase",0.34467980180323,-0.290329807222425,0.118853415707329,1.48423725031056,0.0572931551034452,-0.375909701150225,"hsa-mir-138-5p","hsa-mir-152-3p",5168,15.3968450617632,16.6057908905428,15.8958985875747,"16.8569907952077","17.6450931292972","15.1568237998135","15.7009615511764","15.2033288912164","13.6572214926049","15.4381128204651","12.7626919297197","11.3849790974955","14.9495221994499","13.4444729549435","14.4666774747293","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5569,"PKIA","hsa-mir-429","hsa-mir-20a-3p",0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.00177345722031615,1.46941686493742,0.318511566981444,0.590321592335799,0.907117810984658,-0.0251616302709637,"hsa-mir-20a-3p","hsa-mir-429",5569,16.4551736571074,17.063367957798,15.206325728976,"17.219450900767","17.5241503002532","14.6115365800376","15.8641843889881","17.283213118226","16.5334873854526","17.7582862775562","16.9412505323327","16.1387750778736","16.9813678759245","14.4594117930675","18.8861764472197","16.5687757676548","15.143802808542","14.5832937663544","14.5605850788228","12.720978569099","16.6957782203415","13.7538739770846","14.5376852267484","16.2037750098216","17.3268687396892","15.4507070498385","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5591,"PRKDC","hsa-mir-215-5p","hsa-mir-653-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.0322094108226478,1.76997556798591,0.561937086022753,0.390565676666843,0.602233540084394,0.102996101624978,"hsa-mir-653-5p","hsa-mir-215-5p",5591,19.1395477060855,18.8351880597011,19.7240157346168,"19.461952291202","18.7509631072283","19.3333493946142","18.5997225252783","18.6457003247008","19.029703902447","19.4251572955288","18.9995840602654","18.6210298054724","19.044934500988","18.1524623671493","19.2272133399276","19.5155301182728","17.8225346388461","18.8916245984794","18.9233123831044","18.7987430701059","19.0529022738891","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5793,"PTPRG","hsa-mir-193b-3p","hsa-mir-9-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.974581122128684,0.0114257263877436,0.762788688713729,-0.0795066611988455,0.39803909041323,-0.176452153644562,"hsa-mir-9-5p","hsa-mir-193b-3p",5793,15.6145537341194,13.1540953485702,15.6568800196625,"14.9783200334551","14.1329988695128","12.4574740752034","16.7697312924882","14.2242937966244","15.2921158704491","18.1543023965143","14.8598541400336","16.1777548240818","15.938941046058","14.6823922675416","15.9566459886505","15.7683341836517","15.468287999807","14.6014860383613","14.5906217793453","16.2680075585201","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5912,"RAP2B","hsa-mir-329-3p","hsa-mir-19a-3p",0.0085,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29028098'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31232491'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28390112'>PubMedLink</a>","mirtarbase","tarbase",0.440967641389707,-0.63191069521806,0.422649790567994,0.340295375219834,0.432116475777403,0.154873568422755,"hsa-mir-19a-3p","hsa-mir-329-3p",5912,17.7016122822182,20.3421021273774,19.5933121546945,"19.0704161010267","20.7076826094801","19.2482858544668","20.9153686627823","17.6938977957337","20.3673107777451","19.3967244676055","20.228922256092","19.3249862826554","16.8388322849201","19.0085477310554","20.2058407330647","18.5346689042146","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-29b-3p","hsa-mir-96-5p",0.008,TRUE,NA,NA,NA,"tarbase","tarbase",0.504345584953716,-0.197838922359507,0.00016620911533373,2.92926092591663,0.611269928986097,-0.109939641678788,"hsa-mir-96-5p","hsa-mir-29b-3p",6095,12.7734187875623,13.9731598946262,14.7853651275719,"11.150949077174","13.6268243352565","15.8299400787875","14.5281178427633","15.8832778890751","16.4060192645963","15.7900453334599","14.1441912598651","12.9250516595807","15.8547526044944","14.5884034080513","14.4516945301213","15.1521653840221","15.675259565601","15.4565059927689","14.9840481676087","13.8861281126573","9.73273621672818","15.2636239246158","11.8534917433224","13.868496954564","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-125b-5p","hsa-mir-9-5p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.0246558460047033,-0.59514617668095,0.762788688713729,-0.0795066611988455,0.975308509672481,-0.00590331215081479,"hsa-mir-9-5p","hsa-mir-125b-5p",6648,19.1938952891582,20.2120699687833,18.8591876524721,"19.1859169442312","18.7816021717942","20.0146141089489","19.5349265780802","20.4902349719758","20.6555984518369","19.7943594917391","16.1531024562788","20.5234816830182","18.9887712899388","19.7205957222593","18.2895694249981","19.096368736608","21.0394144308284","19.6589003587058","19.8336238798011","19.1946891348967","19.7590503893386","18.8943435942218","21.6050971301041","20.3104913409593","20.9198922162469","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-30a-3p","hsa-mir-150-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.0658248713872749,-0.469838646766521,0.310661130689741,0.859188021061879,0.975308509672481,-0.00590331215081479,"hsa-mir-150-3p","hsa-mir-30a-3p",6648,19.4297845184886,18.3269379587892,17.489447628329,"19.4373837441336","19.1193372271145","17.4684161179743","19.7205704569184","20.6453475106526","20.3931789200686","18.529593670591","21.6384542635924","21.3354686798681","17.557629363581","17.6812418338294","21.0394144308284","19.0709886379656","20.1520130723915","21.2891678107598","18.8943435942218","17.1026680236303","20.9198922162469","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-409-5p","hsa-mir-183-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","mirtarbase",0.338146533173189,-0.461834704251302,0.0264621296434977,3.20026911603533,0.975308509672481,-0.00590331215081479,"hsa-mir-183-3p","hsa-mir-409-5p",6648,19.2813041049003,17.9747949489212,20.2281129876158,"17.2521310880037","20.0374016239624","20.7904137895191","19.4373837441336","19.5349265780802","17.4684161179743","20.7823776689852","19.7205704569184","18.529593670591","19.1392906029602","19.0709886379656","20.1979513544481","21.2891678107598","18.5210170490053","18.5621579295129","18.3145920790771","18.7066913232767","20.9198922162469","20.0985355933695","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-9-5p","hsa-let-7c-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","mirtarbase",0.762788688713729,-0.0795066611988455,0.0233464195077066,-0.555112454100892,0.975308509672481,-0.00590331215081479,"hsa-let-7c-5p","hsa-mir-9-5p",6648,20.2120699687833,18.8591876524721,20.0146141089489,"19.1923267096415","20.7904137895191","19.5349265780802","20.4902349719758","20.6555984518369","19.7943594917391","16.1531024562788","20.5234816830182","19.4384335276761","18.9887712899388","20.6453475106526","19.6504987387436","19.096368736608","21.0394144308284","19.6589003587058","19.8336238798011","19.1946891348967","19.7590503893386","18.8943435942218","21.6050971301041","20.3104913409593","20.9198922162469","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-99b-3p","hsa-mir-409-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","mirtarbase",0.644364579300676,-0.169422502172692,0.338146533173189,-0.461834704251302,0.975308509672481,-0.00590331215081479,"hsa-mir-409-5p","hsa-mir-99b-3p",6648,19.4297845184886,20.2281129876158,17.1344244974676,"20.0374016239624","17.9601418588023","18.9511368505138","19.5349265780802","20.6555984518369","17.4684161179743","20.7823776689852","18.529593670591","20.2948618291328","18.0360533874176","18.8804421789161","20.6852083700223","21.2279285180718","17.7622849751412","18.7031995570812","20.1520130723915","21.2891678107598","18.5621579295129","18.20647107533","20.0985355933695","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6662,"SOX9","hsa-mir-33a-3p","hsa-mir-138-5p",0.0035,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/23064448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25310288'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26036262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29099271'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31298315'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.20384451412024,1.06534490885349,0.118853415707329,1.48423725031056,0.091076384241746,0.357547023805397,"hsa-mir-138-5p","hsa-mir-33a-3p",6662,19.0871995823954,16.974095810655,18.6017285603107,"14.3656867880582","18.3482486451018","20.172369523506","19.4451357340687","18.6342744461801","19.1892599738334","18.0253206659698","19.6299173508239","19.5001478169457","18.495643967985","19.0350501660969","20.0803989213556","19.3410966302922","20.102508152685","18.2742206107426","19.2620123151356","19.7936109212298","17.9543254978492","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6711,"SPTBN1","hsa-mir-152-3p","hsa-mir-200a-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.34467980180323,-0.290329807222425,0.00390959654905266,1.17802210560178,0.681955175261497,-0.0787509854886089,"hsa-mir-200a-3p","hsa-mir-152-3p",6711,19.43678248638,19.0143128090323,18.7264161714493,"17.7714758142433","17.902293654988","18.8307662571638","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6781,"STC1","hsa-mir-146a-5p","hsa-mir-34c-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23382863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28545028'>PubMedLink</a>","tarbase","tarbase",0.379518794798276,0.326980952359323,0.148458213567093,0.872386594011351,0.824878019889573,-0.0456008563464048,"hsa-mir-34c-5p","hsa-mir-146a-5p",6781,16.7872821449045,17.16717553441,15.8204193502872,"22.5237529837791","14.0916642216752","17.780006065978","19.0053695587724","17.6392069739938","14.3574538389319","15.9563614377644","18.0530480693431","14.9656342149415","22.4776171010518","13.9145456864334","15.4667527537152","16.5466534522597","16.2527968706222","15.8751677417479","18.7199141696466","16.7564341710275","17.115144125303","14.4406233481182","14.1613432097058","17.4934593164034","21.3687739066426","11.6112822616682","16.0033929231195","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7035,"TFPI","hsa-mir-1-3p","hsa-mir-155-5p",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29627439'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31118671'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.00018829343560288,-1.32154602371793,0.473401998563086,0.235037760247809,0.206733336464313,-0.26193683100018,"hsa-mir-155-5p","hsa-mir-1-3p",7035,18.3510341045391,14.8962199320711,14.2776543313789,"15.0350971969712","13.6898161394391","18.2443605384075","10.2724922048368","15.1172414954646","15.9047180859422","12.2292805409172","11.6689383402657","16.1298128580134","14.5247171381929","15.5283206337735","11.1936499253414","15.3337392115607","15.0920597701622","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7037,"TFRC","hsa-mir-495-3p","hsa-mir-125b-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30651591'>PubMedLink</a>","tarbase","tarbase",0.0914136441630282,-0.804313393067232,0.0246558460047033,-0.59514617668095,0.44681443060836,0.147558000146066,"hsa-mir-125b-5p","hsa-mir-495-3p",7037,20.1749022584428,19.6257194177721,20.0982769263928,"20.0208521940377","18.3095669485805","20.3791582840892","21.4529715111533","19.9125478515875","20.9869620559369","20.0759312759077","17.393820343345","18.6681566096307","17.9641056397731","20.7761511423845","19.0118582084896","20.3311226150876","20.1497852380489","19.3183711063726","20.7678662522037","19.8326179444166","19.9859861966826","21.5932730181426","21.6972708509885","19.4484742854013","21.5053942528033","21.6499475781753","20.1315912121224","19.021927422605","18.8770135589999","20.9110322957419","20.7732326357087","20.0701794330288","20.5755388684214","19.0514601667266","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7057,"THBS1","hsa-mir-222-3p","hsa-mir-550a-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11555600'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29434970'>PubMedLink</a>","tarbase","tarbase",0.863940325319415,0.061820557847157,0.0440401632334731,1.83704247230854,0.144193737781109,-0.271075072634571,"hsa-mir-550a-3p","hsa-mir-222-3p",7057,18.1254947935099,16.287437549744,19.0799035544077,"18.1172047318519","18.7482009844013","21.6591916446464","19.2166429524049","18.6127708920654","17.8074140546623","19.0772994278621","17.9356438277437","18.255997467554","14.9864221099576","20.4880609080865","16.738914109118","18.0650908911802","16.8885420704972","13.9420757120585","18.5003612755039","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7227,"TRPS1","hsa-mir-221-3p","hsa-mir-429",0.0035,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29242498'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30993566'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.637762759321914,-0.143386214521586,0.00177345722031615,1.46941686493742,0.910849116541535,-0.0235318445412786,"hsa-mir-429","hsa-mir-221-3p",7227,16.7076818024507,15.7621584981178,17.3489792124051,"16.768178685141","17.7360896057875","16.4147174446945","15.7565545882217","16.9704345470632","17.7838252108733","16.7449529280817","16.9574872006738","16.116594747106","15.3163282822995","16.3943734560994","15.8610718965394","15.1524882394155","15.9335260765269","15.7169442240817","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
