"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69"
5241,"PGR","hsa-mir-766-3p","hsa-mir-320b",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11323389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11668524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11668524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12038703'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12038703'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14769635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15579801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15632380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15718480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16360811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18219286'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18319313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18384825'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20869977'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21056906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21695196'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24057181'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24114859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24197980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25228088'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28415663'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29044863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29137401'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29208958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29885789'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30325501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30448218'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31495455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31495455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31616183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7880723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7880723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9816065'>PubMedLink</a>","tarbase","tarbase","hsa-mir-320b","hsa-mir-766-3p",5241,9.80292119626124,12.7142114116903,14.2626813042615,"11.2714026266772","10.4963818175541","12.2868950711607","10.7533719239076","10.2899371445916","7.70015386117407","12.6094208984503","12.5194555877229","11.4560663996482","10.0121459605381","9.66779574842523","10.2881330769587","11.0942496633142","10.1576398860044","8.53038584326268","10.5503644572918","10.3677163617492","8.3373317388638","12.8168759375043","12.7903109097084","12.949466721553","12.321741707996","12.0075678947389","11.873803392258","9.82205637884929","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5274,"SERPINI1","hsa-mir-185-5p","hsa-mir-200b-3p",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26416421'>PubMedLink</a>",NA,"tarbase","tarbase","hsa-mir-200b-3p","hsa-mir-185-5p",5274,14.2995166248779,12.2291701789117,14.1348398134476,"15.0921299007197","15.070776479554","17.7328633061636","12.8424634140019","14.1640974817365","17.0066743011155","15.5018290445379","15.7679049374179","15.0272557328291","13.4644848936364","14.5169910528806","14.3011979530552","14.0791986779913","13.5538123889864","15.4260107993913","15.0456620500021","15.8672017084564","15.0687326545436","14.5825375020714","13.4386182899788","16.0319413965186","14.9130975768251","14.6732986048751","14.8596561063195","12.6245689893562","13.4645749490936","14.8271211608751","12.4958315945769","13.5365018403436","13.0159329774363","14.5653808002512","13.7906214040549","14.6950982000681","14.4549448574638","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5789,"PTPRD","hsa-mir-424-5p","hsa-mir-130a-3p",0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29151939'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase","hsa-mir-130a-3p","hsa-mir-424-5p",5789,11.6731236932236,13.3484099050123,13.8101818186272,"12.9079012060322","11.9271808613334","10.304420753636","12.4939800702515","12.5662211102403","11.5443703299345","10.4882497306939","14.2501585639564","12.7355663005979","9.03109278186747","12.493209618418","13.0083806394452","10.217867624294","12.4913215851563","9.86515624896206","12.1455261152536","11.2366321225308","13.2243467463433","10.6400254908426","10.1489418126748","11.309836497791","5.71428544717227","10.2572508911004","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5789,"PTPRD","hsa-mir-429","hsa-mir-130a-3p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/19501389'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24802724'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28587302'>PubMedLink</a>",NA,NA,"mirtarbase tarbase mirecords","tarbase mirecords","hsa-mir-130a-3p","hsa-mir-429",5789,11.6637918937818,12.4272900538732,13.8101818186272,"8.81599585442232","12.9079012060322","11.9271808613334","11.8621321293483","12.5662211102403","10.4882497306939","12.7355663005979","9.03109278186747","9.90629012873738","12.493209618418","12.0360515804743","11.548658532231","9.4406750514843","13.5147533269333","10.8077973500265","12.7793496866458","9.26226337901782","12.4913215851563","15.4279742416086","9.86515624896206","12.1455261152536","13.2243467463433","14.293900965456","10.6400254908426","10.1489418126748","10.2572508911004","13.4927227820223","9.03343032961947","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6157,"RPL27A","hsa-mir-15a-5p","hsa-mir-485-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-485-5p","hsa-mir-15a-5p",6157,21.1466778659326,21.6612979173461,21.0816874142043,"22.1916668849001","21.9339729617364","21.4323301262502","22.815898528426","20.2879361808614","23.768491017484","21.9767578736738","20.3989730106688","21.6493806648877","21.0683083477877","21.7498147660931","20.2674180314642","21.2023681066916","21.3785591393462","20.9296654793669","21.5742297693696","21.717209200117","21.088160638999","21.6015429670182","20.46252655251","22.2985337307938","21.2482031397412","20.6967829993533","22.3602685765342","21.7081514187024","21.0808783342996","22.0823572899974","21.0226796237778","22.3267819507557","23.2505209192229","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6228,"RPS23","hsa-mir-182-5p","hsa-mir-1296-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-1296-5p","hsa-mir-182-5p",6228,19.9600601609286,22.8123242190157,21.8192221722196,"21.1091399212471","20.3492840297626","19.1898922111043","21.7114317979948","22.3220966072156","20.210673813488","20.7390049678473","19.9682252074909","22.159867048183","20.7362954697982","21.3273860288227","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6505,"SLC1A1","hsa-mir-204-5p","hsa-mir-1237-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-1237-3p","hsa-mir-204-5p",6505,14.6428963423066,13.2533883845494,13.8394147423415,"13.6923211044681","10.7768341402443","15.0239083024952","15.8310195267131","13.7507094570579","15.4132946883175","16.3393878005338","14.4490662567707","13.9588006391043","13.5006982549792","14.2891616198437","13.3222434614901","14.3647699952808","14.4780248625525","13.6082862953185","12.7682576747728","13.5616826195916","14.9829940716497","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-550a-3p","hsa-mir-550a-5p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19272768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21943380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22738398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28587313'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-550a-5p","hsa-mir-550a-3p",6664,12.1863638182872,7.17872044059272,7.11420328318383,"7.1965378335443","5.51297276033708","10.1389317180311","9.03707485321265","8.15761782099364","9.1541703690036","11.3605715638664","16.1842399140152","12.9074486257966","12.090623320855","14.1132582122536","8.61553978139778","10.0955733682036","10.9803299498436","6.07994411306643","12.8818761591638","8.92245305049842","8.43350059470117","11.1087310186048","9.79312243827271","8.3726506081244","7.66389015211483","11.0140673055051","16.3928321966728","14.0290929046469","8.97941742795765","12.4164890372448","12.6093600759084","13.2766314998586","6.61648342891054","12.4647172678639","8.41990387422523","13.784522390181","9.18451015345508","8.30100301287664","9.1357481634163","10.4215300458123","15.513283959675","6.65207140936319","7.89403955509788","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-616-5p","hsa-mir-940",0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19272768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21943380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22738398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28587313'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-940","hsa-mir-616-5p",6664,12.1863638182872,19.0325814250639,7.1965378335443,"5.51297276033708","10.8954869396871","8.15761782099364","11.3605715638664","6.27291884231138","14.8729636753761","15.849528411097","10.3391734330119","6.2727376502813","14.0290929046469","6.37064259703374","8.89803833126364","6.95907914354717","14.5177947487899","12.4647172678639","11.9664681571657","9.18451015345508","7.63533578038292","18.5460090636373","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6867,"TACC1","hsa-mir-106a-5p","hsa-mir-378a-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-378a-5p","hsa-mir-106a-5p",6867,15.8628251320033,14.570444423216,15.6780184566256,"16.3810822928536","17.0179413235199","17.4269652518437","15.7773561254523","15.7468664712469","17.285805332764","15.8635878951006","16.0757176965256","15.8845544612612","16.2116427088389","16.4339264291893","15.8712599358884","14.0727146801051","17.3995083511007","16.6863499297119","15.6866618138311","14.3856274522638","15.6320816475105","14.903370334279","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
