"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40"
4660,"PPP1R12B","hsa-mir-103a-2-5p","hsa-mir-106a-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.363960072336781,0.282312068762918,0.540073673841997,-0.128986623206974,0.222422391846925,-0.131504797505496,"hsa-mir-106a-5p","hsa-mir-103a-2-5p",4660,15.5098476727461,16.5160160654675,"15.8975862147681","15.7836485474905","16.1042285765344","15.5089354345856","16.1280725039062","18.0707638965766","15.2081752240018","15.4411161259257","15.5277892198739","15.6394216214864","15.0451259026148","15.2492333258706","16.4328209682353","15.4619321128389","15.2317814410473","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4660,"PPP1R12B","hsa-mir-20b-5p","hsa-mir-106a-5p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.17355875913484,-0.278819620450661,0.540073673841997,-0.128986623206974,0.222422391846925,-0.131504797505496,"hsa-mir-106a-5p","hsa-mir-20b-5p",4660,16.3506160462847,16.3082836299879,"14.7906358514725","14.3576103017558","19.5962742398772","17.4353521779986","17.1833279758032","15.7836485474905","16.1042285765344","15.5089354345856","16.1280725039062","15.4676475722337","16.3756430802601","15.2081752240018","16.3452887238226","18.081597907505","16.0593653485684","15.5277892198739","15.9106433362586","15.6394216214864","15.0451259026148","17.8804096832987","14.8371397024225","15.2492333258706","15.4619321128389","15.2317814410473","14.8850028973568","14.6666962249701","14.8070207844544","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4774,"NFIA","hsa-mir-500b-5p","hsa-mir-550a-3p",0.004,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29577671'>PubMedLink</a>","tarbase","tarbase",0.454260336453029,-0.170695742643977,0.00477932368669298,1.07272676907228,0.417771232986702,-0.0853497569730604,"hsa-mir-550a-3p","hsa-mir-500b-5p",4774,16.208091896017,16.3451180343779,"16.9388073098184","17.2976630439951","16.4867689480432","16.1507315326085","17.2729467432206","17.5028466476358","16.8903710791884","18.3185742304714","16.2522460808628","16.7133552363261","17.3154387574406","17.2291085585627","17.7615123580196","16.8600837786938","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4853,"NOTCH2","hsa-mir-627-5p","hsa-mir-7-1-3p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25151357'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27158037'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29581534'>PubMedLink</a>","tarbase","tarbase",0.451930860671166,0.277020269618375,0.965182642290544,0.00874904021302699,0.937243249466039,-0.00830408671336028,"hsa-mir-7-1-3p","hsa-mir-627-5p",4853,16.8424794717573,17.2987833646264,"17.0149129784443","18.1370730388526","15.7513240619531","16.9090539772908","16.9334072911732","17.1736168810195","18.0742727481179","17.3814009670272","18.5592280626358","16.8917564745958","18.3052023957387","16.8621852367634","17.3814153165562","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4862,"NPAS2","hsa-mir-376c-3p","hsa-mir-221-5p",0.0075,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29541184'>PubMedLink</a>","tarbase","tarbase",0.743582320138979,-0.0824453766493291,0.0490858924173014,0.857387081135056,0.829882879919787,-0.0232141583506592,"hsa-mir-221-5p","hsa-mir-376c-3p",4862,15.8344358492871,14.3162421003788,"16.3452384939407","17.2650654767288","15.7016640741324","17.1008908451101","13.2995136746938","16.4868983737088","15.086514334915","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-105-5p","hsa-mir-182-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00036719956735952,2.32898352438162,0.756471969257837,-0.0354651886100591,0.398968763646277,-0.112490152677604,"hsa-mir-182-5p","hsa-mir-105-5p",4884,11.9624027269646,10.8717601597108,"8.46099971270703","10.3356947088754","10.3466540995894","10.5803396501668","9.58979791463705","11.0726209370115","10.8514672486938","-2","10.4303555259279","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-130b-3p","hsa-mir-129-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.220313478922527,0.258365789803364,1.63148570269129e-05,-1.03372416491895,0.398968763646277,-0.112490152677604,"hsa-mir-129-5p","hsa-mir-130b-3p",4884,10.8717601597108,10.3203829905523,"13.8279782766285","10.8514672486938","5.39617130082323","11.4242697306438","-2","9.90819857973518","9.31399415997305","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-130b-3p","hsa-mir-182-5p",0.005,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.220313478922527,0.258365789803364,0.756471969257837,-0.0354651886100591,0.398968763646277,-0.112490152677604,"hsa-mir-182-5p","hsa-mir-130b-3p",4884,10.8717601597108,13.5602781108799,"13.0197749657554","8.46099971270703","10.3356947088754","9.03897088318573","7.29273136301496","10.3203829905523","-2","10.0299894259879","10.5803396501668","11.0343139368997","10.8514672486938","10.1079847183482","9.04523922798492","-2","9.90819857973518","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-19a-3p","hsa-mir-139-3p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.321989538623403,0.182199266719142,0.0155953923555376,-0.507594052153583,0.398968763646277,-0.112490152677604,"hsa-mir-139-3p","hsa-mir-19a-3p",4884,10.5565409521903,10.3203829905523,"7.40752783950965","13.8279782766285","11.4578525735026","5.39617130082323","11.717969954902","6.49077156086925","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-19a-3p","hsa-mir-615-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.321989538623403,0.182199266719142,0.0003010240337359,1.52834645331543,0.398968763646277,-0.112490152677604,"hsa-mir-615-3p","hsa-mir-19a-3p",4884,-2,11.0216415813551,"14.2917772454014","8.76833105635552","13.0197749657554","8.46099971270703","7.71485822156631","10.3203829905523","7.40752783950965","10.0299894259879","10.5803396501668","10.0438361088121","10.5320579506881","5.39617130082323","8.24250918197612","6.49077156086925","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-221-5p","hsa-mir-615-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.0490858924173014,0.857387081135056,0.0003010240337359,1.52834645331543,0.398968763646277,-0.112490152677604,"hsa-mir-615-3p","hsa-mir-221-5p",4884,7.17860877996123,10.8717601597108,"13.0197749657554","8.32990196910774","8.46099971270703","10.909712276905","10.0299894259879","10.5803396501668","10.5320579506881","5.39617130082323","11.7701132640993","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4884,"NPTX1","hsa-mir-363-3p","hsa-mir-615-3p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.0672002779872698,-0.410632061474785,0.0003010240337359,1.52834645331543,0.398968763646277,-0.112490152677604,"hsa-mir-615-3p","hsa-mir-363-3p",4884,12.2508965084921,11.0216415813551,"7.5667964784386","8.46099971270703","10.909712276905","7.40752783950965","10.0299894259879","13.8483376364396","10.7589087792167","12.634036281796","8.24250918197612","9.04523922798492","9.31399415997305","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5101,"PCDH9","hsa-mir-19a-3p","hsa-mir-155-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.321989538623403,0.182199266719142,0.630865267829754,0.0713413033585589,0.00286815181909003,-0.397554371994831,"hsa-mir-155-5p","hsa-mir-19a-3p",5101,11.5107329557828,9.64008819711927,"6.48251444184856","6.96235890914849","6.63749725478429","8.97824400002222","7.24570364138628","10.798306380751","10.0429229250111","5.90690074602166","11.7690719253014","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5243,"ABCB1","hsa-mir-129-5p","hsa-mir-9-3p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15197778'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16702732'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19264847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19960259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21332314'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22545578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26768616'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26823755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27941276'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27941276'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28441715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28669726'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29107111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29340044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30865384'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8052486'>PubMedLink</a>","mirtarbase","mirtarbase",1.63148570269129e-05,-1.03372416491895,0.480845607319137,0.236108705440939,0.374678687762641,-0.105251459087937,"hsa-mir-9-3p","hsa-mir-129-5p",5243,16.4018160093421,12.2504982111605,"14.8370797312246","13.2491790074618","12.1878417062134","12.5498491605616","13.6459594404883","14.0245348418469","11.6111907087429","10.8697698285788","14.3400532519209","11.8867531504848","12.9332933202433","12.1055871675786","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5292,"PIM1","hsa-mir-219a-1-3p","hsa-mir-532-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20544717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27983525'>PubMedLink</a>","tarbase","tarbase",0.0896520332107296,0.560801139848933,0.430196586413313,-0.106409409742072,0.927080799715715,0.00942831610987212,"hsa-mir-532-5p","hsa-mir-219a-1-3p",5292,16.8250404533259,16.4159455659684,"18.1276386085619","17.4318939245418","17.9696125597637","17.889234075168","18.825923815898","17.370556009496","17.8473775707123","20.1397459203162","18.1506470136309","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5660,"PSAP","hsa-mir-200b-3p","hsa-mir-205-5p",0.005,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30982496'>PubMedLink</a>",NA,"tarbase","tarbase",0.640217045091362,-0.0614773092367593,0.0347079141968055,0.523508170594458,0.731102901039828,-0.0319925292392136,"hsa-mir-205-5p","hsa-mir-200b-3p",5660,23.0892460640298,21.2008151586335,"22.4258207431582","22.3602969980358","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5727,"PTCH1","hsa-mir-940","hsa-mir-18a-3p",0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31085718'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16475698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31200527'>PubMedLink</a>","tarbase","tarbase",0.00588018389893562,1.08526486306288,0.00438714948725353,1.06229147718367,0.450972804910856,-0.0852225915278606,"hsa-mir-18a-3p","hsa-mir-940",5727,14.2003123199659,13.9276103602485,"12.565931392969","14.5494457373532","11.7590640023794","15.1652503196657","14.0016106431538","14.7052237314191","16.6003163173796","13.5211533567225","13.4168097640777","14.3853680766097","14.4171789192345","13.2119541832625","15.1145439464066","15.6069319756855","14.2640601978537","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5784,"PTPN14","hsa-let-7f-5p","hsa-mir-335-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.448637560671287,-0.0869838972190063,0.146104275413537,0.388963005577453,0.845910758303231,-0.0211954022634995,"hsa-mir-335-5p","hsa-let-7f-5p",5784,15.1804127779102,16.2629253994786,"16.6996510238749","16.266750764018","15.9388962739013","16.7098301727461","15.9515526483544","15.2541108800342","17.4596800273685","14.7070638636893","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-148a-5p","hsa-mir-106b-5p",0.008,TRUE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.0352341367876246,-0.375093043514481,0.294031875942692,0.158828026609789,0.622811080538127,-0.0562332102828997,"hsa-mir-106b-5p","hsa-mir-148a-5p",6095,14.7068950683377,15.0091039518096,"13.1060591340058","13.4652129446043","13.5311483134553","13.6299620915539","14.6772796216813","13.7636120347331","14.1193537059495","16.3157301827883","13.6874755833293","14.8977469025088","13.0661450383594","14.8823636994798","13.0484436357451","16.1023054547748","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-17-5p","hsa-mir-96-5p",0.0065,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.441381002128842,0.109186348390277,0.151923927204803,0.303901529773666,0.622811080538127,-0.0562332102828997,"hsa-mir-96-5p","hsa-mir-17-5p",6095,14.1565707103538,15.5191525356822,"15.6641018449187","12.3977147374655","14.1823160554859","15.5032383914565","14.2158647175142","14.6772796216813","15.6805275778263","15.5551732069258","14.8606903641573","13.4769193531853","12.8944297221733","13.0484436357451","14.0204821571985","12.9684466229541","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-222-5p","hsa-mir-129-5p",0.003,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.0282396828469628,0.610079916261338,1.63148570269129e-05,-1.03372416491895,0.622811080538127,-0.0562332102828997,"hsa-mir-129-5p","hsa-mir-222-5p",6095,15.5643400383316,13.7316863609804,"11.2511360671605","14.0204821571985","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6239,"RREB1","hsa-mir-145-5p","hsa-mir-9-5p",0.0075,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28832500'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.0131515037997874,-0.299986259923073,0.544524056811469,-0.0815696340245659,0.867307757828835,-0.0177198843788883,"hsa-mir-9-5p","hsa-mir-145-5p",6239,17.1554572777889,16.8655353697473,"16.7941873943704","17.7294772866304","18.147672051108","17.2086327194867","16.3871880539204","18.0365302772211","17.3972954934222","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6542,"SLC7A2","hsa-mir-203a-3p","hsa-mir-205-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30982496'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.979725449690497,-0.00288658619650277,0.0347079141968055,0.523508170594458,0.195868603229168,-0.144682455291719,"hsa-mir-205-5p","hsa-mir-203a-3p",6542,11.7129946817947,15.87592290795,"11.4391220227645","16.1879708238384","12.7899972694074","17.5788628098773","17.2072379941454","16.3235756642411","13.9880240030928","13.0325040831341","11.494326430554","16.7459801349283","12.3222306641701","11.2617068897286","17.0406988637195","13.2967441976455","15.1493656492483","14.7711823120078","9.57955606947267","15.6722424524291","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6575,"SLC20A2","hsa-mir-99a-5p","hsa-mir-18a-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.0618221875328147,-0.273051140011253,0.0164332564847604,0.502776551997288,0.597114823041232,0.0557927850979879,"hsa-mir-18a-5p","hsa-mir-99a-5p",6575,17.9381438841238,17.7417679321347,"19.6578862745056","17.8855677421229","18.4261727696113","18.2210946149914","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-425-5p","hsa-mir-130b-3p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17785574'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18167182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18167182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21143698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21143698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21517111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23649652'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24626613'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31364751'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.779996097741154,0.0419578542384339,0.220313478922527,0.258365789803364,0.696049179435101,0.0405587297385454,"hsa-mir-130b-3p","hsa-mir-425-5p",6648,16.8451901495836,19.5207206960118,"17.5174241009458","18.0457901912926","17.9401861086481","20.2734666065079","19.2942601864893","17.1264884459635","18.897918338805","17.0206665956172","17.6802830169636","17.5062800360992","17.8254744169156","17.6308556037876","18.573473459676","17.7838551318614","19.4796317365692","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-200a-3p","hsa-mir-326",0.009,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31352762'>PubMedLink</a>",NA,"tarbase","tarbase",0.5800675026348,-0.0776940392181003,0.208876792657046,-0.380059265998258,8.0167876221706e-05,0.596780787569995,"hsa-mir-326","hsa-mir-200a-3p",6664,5.0474831221941,13.5073975604166,"12.1991371666597","11.6859379480839","9.11218846876079","10.0086687373326","10.8323981140256","10.7500747983132","12.9629864684047","13.4621582495027","9.85028001196678","10.2129186966997","9.85923234872743","11.386420396869","9.89157442854785","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-338-5p","hsa-mir-153-3p",0.001,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00397608077296584,-0.667125741585506,0.00026324192368962,-1.0426542419916,8.0167876221706e-05,0.596780787569995,"hsa-mir-153-3p","hsa-mir-338-5p",6664,11.062096932931,8.71300049170515,"11.1309816667343","10.3324855326547","10.6087196827811","10.0086687373326","10.7500747983132","8.35688318362305","8.35056044941363","9.67010407663684","9.85028001196678","10.0138313303362","10.9211332123068","9.36469869695111","9.89157442854785","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-550a-3p","hsa-mir-338-5p",0.003,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,"tarbase","tarbase",0.00477932368669298,1.07272676907228,0.00397608077296584,-0.667125741585506,8.0167876221706e-05,0.596780787569995,"hsa-mir-338-5p","hsa-mir-550a-3p",6664,13.5073975604166,12.1991371666597,"11.80923362859","9.11218846876079","10.6087196827811","13.4489790055794","10.7500747983132","9.9138716121215","9.67010407663684","9.85028001196678","9.40492601169069","10.9211332123068","9.4807718259445","9.36469869695111","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-625-3p","hsa-mir-129-5p",0.004,TRUE,NA,NA,NA,"tarbase","tarbase",0.171964525263,-0.196084914293776,1.63148570269129e-05,-1.03372416491895,8.0167876221706e-05,0.596780787569995,"hsa-mir-129-5p","hsa-mir-625-3p",6664,11.1865897193276,10.2860158463283,"11.1309816667343","9.14177825900268","8.35688318362305","11.8439348736973","8.0188560203166","8.00962566401523","11.386420396869","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6664,"SOX11","hsa-mir-625-3p","hsa-mir-338-5p",0.006,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,"tarbase","tarbase",0.171964525263,-0.196084914293776,0.00397608077296584,-0.667125741585506,8.0167876221706e-05,0.596780787569995,"hsa-mir-338-5p","hsa-mir-625-3p",6664,10.6725424965871,11.1865897193276,"8.71300049170515","11.1309816667343","10.3324855326547","10.6087196827811","10.0086687373326","10.7500747983132","8.35688318362305","8.35056044941363","9.67010407663684","9.85028001196678","9.40492601169069","10.9211332123068","9.4807718259445","9.36469869695111","11.386420396869","9.89157442854785","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6711,"SPTBN1","hsa-mir-33a-5p","hsa-mir-1301-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25912578'>PubMedLink</a>","tarbase","mirtarbase",0.899115456865563,-0.0265006015525863,0.0608525796638987,0.488708560631314,0.769925967074917,-0.029424413496622,"hsa-mir-1301-3p","hsa-mir-33a-5p",6711,19.2472868644541,18.9271324506531,"19.4150201558573","19.7284099087459","20.438391019876","19.5463568740928","20.4492290038247","18.4979672045136","18.6902565543427","19.0136746055135","18.4093284559829","18.8087530748935","17.7449988910096","19.3553615954002","18.8514658147374","18.3421786537143","18.6768006697696","18.4180544853492","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6711,"SPTBN1","hsa-mir-33a-5p","hsa-mir-130b-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25912578'>PubMedLink</a>","tarbase","tarbase",0.899115456865563,-0.0265006015525863,0.752001546849651,0.0721131116302152,0.769925967074917,-0.029424413496622,"hsa-mir-130b-5p","hsa-mir-33a-5p",6711,17.7494510909349,19.2472868644541,"20.6217364288398","19.7284099087459","20.438391019876","19.5463568740928","20.8619616208592","18.4979672045136","18.2107613900564","19.0136746055135","18.4576452556406","18.8087530748935","17.7806985941398","20.5627550561561","19.3553615954002","18.8514658147374","18.3421786537143","18.6877598752457","19.0385373601738","17.7278580703108","19.8268108127571","18.6768006697696","18.4180544853492","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6935,"ZEB1","hsa-mir-429","hsa-mir-205-5p",0.0075,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30982496'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/23013135'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25142232'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26334393'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28294486'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28408353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29113674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29329360'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29416674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29423052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29771414'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30444080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30824187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31126819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31207321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31638344'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.87706802253632,0.0242341317434676,0.0347079141968055,0.523508170594458,0.796785097426772,-0.0284191556649275,"hsa-mir-205-5p","hsa-mir-429",6935,15.1176520103159,15.7824152617364,"14.6337796774061","15.5521611909463","15.9816035106948","14.770274438011","14.9836804503063","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
